Time_Position	Position
09:00:01.301	-1000
09:00:01.553	-2000
09:00:01.554	-3000
09:00:02.081	-2000
09:00:03.605	-3000
09:00:03.605	-4000
09:00:05.448	-3527
09:00:05.757	-3407
09:00:05.757	-3000
09:00:06.975	-2000
09:00:07.243	-1702
09:00:07.938	-1500
09:00:07.938	-1000
09:00:07.938	0
09:00:13.155	1000
09:00:34.643	0
09:00:34.643	-3
09:00:34.643	-649
09:00:34.643	-1000
09:00:34.643	-2000
09:00:34.643	-2922
09:00:34.643	-3000
09:01:15.305	-3019
09:01:44.117	-3163
09:03:59.716	-2731
09:03:59.716	-2163
09:03:59.716	-2148
09:03:59.716	-2046
09:04:57.881	-1911
09:06:17.826	-1163
09:06:35.675	-1847
09:07:25.936	-2163
09:07:33.973	-3163
09:07:33.974	-2163
09:07:34.010	-1163
09:07:34.023	-1183
09:07:34.023	-2000
09:07:34.923	-1000
09:09:04.610	-555
09:09:04.610	0
09:09:05.461	500
09:09:05.461	1000
09:09:05.463	1500
09:09:05.465	2000
09:09:05.492	1500
09:09:05.492	1000
09:09:08.219	213
09:09:08.219	0
09:09:22.368	35
09:09:32.937	822
09:09:50.212	1000
09:10:01.559	213
09:10:01.559	0
09:10:01.912	275
09:10:01.912	1000
09:10:01.933	1035
09:10:01.933	2000
09:10:01.938	1000
09:10:01.945	213
09:10:01.945	0
09:10:08.047	258
09:10:08.113	787
09:10:08.113	1000
09:10:12.505	787
09:10:12.505	0
09:10:12.506	-1000
09:10:13.502	-2000
09:10:13.502	-2400
09:10:13.502	-3000
09:10:13.502	-4000
09:10:13.528	-5000
09:10:13.528	-6000
09:10:13.555	-6574
09:10:13.555	-7000
09:10:14.014	-6027
09:10:14.014	-6000
09:10:44.873	-5000
09:11:07.151	-4000
09:11:07.193	-3000
09:11:07.193	-2488
09:11:07.193	-2000
09:11:43.401	-1463
09:11:43.401	-1000
09:12:25.864	-1331
09:12:25.864	-2000
09:12:49.662	-3000
09:12:49.662	-3390
09:12:49.662	-4000
09:12:49.662	-5000
09:12:49.711	-5059
09:12:49.711	-5083
09:13:11.832	-4118
09:13:27.566	-4083
09:14:25.439	-3083
09:14:25.506	-2607
09:14:25.507	-2083
09:14:29.033	-2530
09:14:29.033	-3083
09:14:29.033	-4000
09:14:29.033	-5000
09:14:29.033	-6000
09:14:29.033	-7000
09:14:29.033	-8000
09:14:29.033	-9000
09:14:29.033	-10000
09:14:29.033	-11000
09:14:29.033	-8500
09:14:29.034	-8717
09:14:29.035	-9500
09:14:29.049	-10500
09:14:29.049	-9664
09:14:29.049	-9532
09:14:29.049	-8575
09:14:29.049	-8075
09:14:29.049	-8000
09:14:29.055	-7000
09:14:29.056	-8000
09:14:29.056	-8543
09:14:29.068	-9000
09:14:29.412	-9543
09:14:29.412	-10000
09:14:29.412	-9990
09:14:29.412	-9890
09:14:29.412	-9790
09:14:29.412	-7500
09:14:29.547	-6731
09:14:29.547	-6609
09:14:30.015	-6500
09:14:30.052	-6609
09:14:30.052	-7235
09:14:30.070	-7500
09:14:31.198	-8235
09:14:31.198	-8500
09:14:31.201	-7900
09:14:36.070	-7500
09:14:52.077	-6500
09:14:52.077	-6072
09:14:52.077	-5722
09:14:52.099	-5500
09:14:52.099	-5215
09:14:52.339	-4500
09:14:53.018	-3567
09:14:53.078	-3500
09:14:56.946	-2692
09:14:56.946	-2500
09:15:00.846	-2800
09:15:25.287	-2232
09:15:25.287	-1800
09:15:25.315	-1372
09:15:25.408	-800
09:15:47.919	82
09:15:47.919	200
09:15:47.919	1082
09:15:47.919	1200
09:15:47.966	1252
09:15:48.013	1878
09:15:48.013	2200
09:15:48.202	1400
09:16:44.163	1200
09:16:49.285	295
09:16:49.285	200
09:16:49.311	-331
09:16:49.311	-800
09:16:49.484	-742
09:17:07.991	-1242
09:17:26.079	-1442
09:18:50.883	-500
09:18:50.932	-937
09:18:50.932	-1366
09:18:50.932	-1500
09:18:50.932	-2500
09:18:50.933	-3466
09:18:50.933	-3500
09:18:50.933	-4500
09:18:50.933	-4847
09:18:50.933	-5500
09:18:50.959	-5547
09:18:50.959	-6500
09:18:50.959	-6723
09:18:50.959	-7500
09:18:51.981	-7980
09:19:28.302	-8500
09:19:28.302	-9500
09:19:28.302	-9950
09:19:28.302	-10500
09:19:28.302	-10439
09:19:28.302	-9950
09:19:28.302	-9550
09:19:28.302	-9310
09:19:28.302	-8310
09:19:28.302	-8210
09:19:28.302	-8000
09:19:52.669	-8124
09:19:52.669	-8224
09:19:52.669	-9000
09:19:52.690	-9139
09:19:52.693	-9765
09:19:52.696	-9950
09:19:58.043	-10000
09:19:58.043	-9075
09:19:58.043	-7675
09:19:58.043	-7500
09:20:36.536	-6569
09:20:36.537	-6500
09:20:36.537	-5666
09:20:36.537	-5500
09:23:19.525	-5700
09:23:19.525	-5900
09:23:19.525	-6500
09:24:30.109	-6480
09:24:30.131	-6602
