Time_Position	Position
09:00:00.534	100
09:00:00.534	0
09:01:27.625	100
09:01:59.924	150
09:03:06.821	250
09:03:07.027	150
09:03:07.027	250
09:04:28.905	319
09:04:28.906	350
09:05:39.460	450
09:05:39.460	350
09:07:05.579	450
09:07:19.487	550
09:07:24.564	650
09:07:32.077	750
09:09:15.040	650
09:09:15.040	750
09:09:18.596	650
09:10:09.687	583
09:10:09.687	550
09:11:13.661	450
09:12:20.016	437
09:12:21.087	350
09:15:38.397	440
09:15:48.015	450
09:16:22.490	516
09:18:18.537	550
09:18:18.537	646
09:19:14.081	746
09:19:14.081	815
09:19:14.081	846
09:20:26.108	946
09:22:15.548	1042
09:22:15.548	1046
09:24:55.681	1146
09:25:00.889	1198
09:25:00.889	1246
09:25:48.954	1346
09:25:48.954	1446
09:28:16.094	1528
09:28:16.094	1546
09:28:16.094	1446
09:28:16.094	1546
09:28:59.119	1617
09:28:59.119	1646
09:28:59.119	1690
09:28:59.142	1790
09:29:03.378	1890
09:29:03.378	1961
09:29:03.378	2061
09:29:03.602	2161
09:29:03.602	2261
09:29:03.602	2287
09:29:03.602	2361
09:29:03.602	2445
09:29:03.602	2461
09:29:58.091	2561
09:30:00.872	2661
09:30:00.894	2761
09:30:32.565	2861
09:30:32.826	2961
09:31:44.305	3061
09:33:35.589	3062
09:33:35.589	3162
09:34:23.498	3225
09:34:23.498	3262
09:34:33.733	3162
09:34:33.733	3262
09:34:33.972	3340
09:34:56.535	3362
09:35:21.161	3409
09:35:21.161	3462
09:35:23.106	3460
09:36:11.445	3560
09:36:37.632	3547
09:36:37.632	3462
09:36:37.677	3475
09:37:04.315	3375
09:39:10.033	3460
09:39:10.033	3462
09:42:10.536	3476
09:42:10.536	3562
09:42:10.536	3647
09:42:10.536	3722
09:42:16.607	3747
09:42:16.607	3847
09:47:10.222	3947
09:50:02.619	3847
09:50:13.709	3858
09:50:13.709	3947
09:56:07.102	3928
09:56:07.102	3847
09:56:07.499	3747
09:56:07.499	3847
09:56:52.836	3947
