Time_Position	Position
09:00:05.077	-900
09:00:13.882	-1800
09:00:52.301	-1736
09:01:04.630	-900
09:01:04.630	-713
09:01:04.630	0
09:01:04.630	295
09:01:04.630	900
09:02:10.837	1800
09:02:10.838	900
09:02:10.881	1800
09:02:10.903	1900
09:02:10.903	1916
09:02:26.896	2677
09:03:26.614	2491
09:03:26.614	1860
09:04:06.524	1777
09:04:06.524	1484
09:04:06.524	1384
09:04:06.524	1173
09:04:06.524	877
09:06:10.803	900
09:06:19.232	1800
09:06:42.597	2700
09:06:42.597	3121
09:06:43.146	2363
09:06:43.485	2221
09:07:13.914	1501
09:07:15.048	1980
09:07:18.551	1800
09:07:18.578	1980
09:07:20.613	1581
09:07:23.068	2301
09:07:24.070	2799
09:07:43.206	3201
09:08:14.230	2851
09:08:14.230	2700
09:08:14.230	2453
09:08:14.231	1800
09:08:15.225	1705
09:08:26.951	1690
09:08:27.322	957
09:08:34.893	1857
09:08:37.150	1800
09:08:37.150	900
09:08:37.171	869
09:09:00.226	0
09:09:00.227	-150
09:09:00.274	-900
09:09:09.695	-1169
09:09:09.723	-1800
09:10:06.293	-1517
09:10:06.293	-900
09:10:06.338	-381
09:10:06.338	-183
09:10:06.426	-385
09:10:44.469	-202
09:10:44.469	192
09:10:44.469	698
09:10:44.469	1598
09:10:58.105	900
09:10:58.158	119
09:11:18.909	0
09:11:21.365	-302
09:11:21.365	-836
09:11:21.387	-900
09:11:21.824	-836
09:11:28.519	-302
09:11:28.553	0
09:11:33.575	144
09:11:33.602	900
09:11:57.334	400
09:11:57.334	0
09:11:57.334	-100
09:11:57.392	-900
09:11:57.392	-1800
09:11:57.392	-2700
09:12:40.970	-3600
09:12:40.970	-4500
09:12:51.389	-3600
09:12:51.421	-2772
09:12:51.421	-2700
09:12:51.452	-2605
09:12:51.452	-1800
09:12:51.485	-900
09:12:51.485	-893
09:12:51.485	-198
09:12:51.485	0
09:12:51.510	360
09:12:51.533	900
09:12:51.565	1111
09:12:51.995	1800
09:12:53.201	2408
09:13:03.444	2683
09:13:06.345	2700
09:13:06.453	3095
09:13:07.467	3600
09:13:09.046	4357
09:13:09.054	4455
