Time_Position	Position
09:00:03.389	-11
09:00:03.911	-16
09:00:05.421	68
09:00:05.421	-16
09:01:56.147	-15
09:02:01.437	-14
09:02:06.456	-6
09:04:06.604	-1
09:05:34.515	4
09:05:34.515	15
09:05:34.515	20
09:05:34.515	27
09:05:34.515	32
09:05:34.515	37
09:05:34.515	104
09:05:34.515	37
09:06:01.475	42
09:06:30.215	47
09:06:30.215	57
09:06:30.215	62
09:07:00.098	63
09:07:00.098	96
09:07:00.098	63
09:07:00.098	65
09:07:22.925	67
09:07:22.971	69
09:07:28.606	71
09:07:59.316	73
09:08:01.847	78
09:08:10.687	83
09:08:15.611	88
09:08:15.840	93
09:08:16.926	98
09:08:22.155	113
09:08:24.221	127
09:08:24.221	132
09:08:46.466	137
09:08:54.727	142
09:08:57.494	147
09:08:58.778	152
09:09:02.601	157
09:09:07.222	162
09:09:43.998	165
09:09:44.077	169
09:09:44.077	73
09:09:44.077	169
09:09:44.077	164
09:09:44.077	163
09:09:44.077	161
09:09:44.077	160
09:09:44.077	156
09:09:44.077	243
09:09:44.077	156
09:09:58.205	146
09:09:58.205	139
09:09:58.205	134
09:09:58.205	133
09:09:58.205	132
09:09:58.205	225
09:09:58.205	132
09:12:45.468	128
09:13:21.911	224
09:13:21.911	128
09:13:21.911	132
09:13:22.503	137
09:13:22.503	142
09:13:22.503	143
09:13:22.503	144
09:13:22.503	145
09:13:22.503	148
09:13:22.503	150
09:13:22.503	243
09:13:22.503	150
09:13:22.654	153
09:15:01.988	146
09:15:11.004	136
09:15:44.905	133
09:15:44.905	128
09:15:44.905	127
09:15:44.905	121
09:15:44.905	120
09:15:45.156	119
09:17:24.905	116
09:17:24.905	115
09:17:24.905	114
09:17:47.078	113
09:18:07.364	112
09:18:08.140	111
09:18:29.050	101
09:18:34.912	96
09:19:04.906	91
09:19:04.906	86
09:19:04.906	85
09:19:04.906	84
09:19:16.574	79
09:19:46.364	74
09:19:46.364	73
09:19:46.364	71
09:20:01.990	66
09:21:02.903	61
09:21:02.903	59
09:21:11.404	54
09:22:04.927	53
09:22:04.927	65
09:22:04.927	68
09:22:04.927	73
09:22:04.927	78
09:22:04.927	79
09:22:04.927	81
09:22:04.927	86
09:22:04.927	90
09:22:04.927	91
09:22:04.927	96
09:22:04.927	97
09:22:04.927	153
09:22:04.927	97
09:22:07.907	87
09:22:07.907	86
09:22:07.907	84
09:22:07.907	-3
09:22:07.907	84
09:22:14.630	89
09:22:14.630	-6
09:22:14.630	89
09:22:14.630	84
09:22:35.154	79
09:23:31.016	69
09:23:43.595	64
09:24:40.639	69
09:24:40.662	68
09:24:40.662	66
09:24:40.786	71
09:25:48.309	77
09:25:48.309	78
09:25:48.359	82
09:25:48.359	83
09:25:52.031	88
09:25:52.096	92
09:25:52.189	93
09:25:52.857	98
09:25:54.142	103
09:25:57.411	107
09:25:57.411	112
09:25:57.412	113
09:25:57.412	114
09:26:06.420	118
09:26:06.420	123
09:26:12.125	128
09:26:12.125	133
09:26:23.958	137
09:26:23.959	142
09:26:31.757	147
09:26:49.961	152
09:26:52.754	157
09:26:57.827	161
09:27:00.829	162
09:27:00.829	167
09:27:00.829	73
09:27:00.829	167
09:27:02.332	162
09:27:02.421	161
09:27:31.114	167
09:27:31.114	168
09:27:31.114	172
09:27:31.114	177
09:27:31.184	184
09:27:56.295	185
09:27:56.295	186
09:27:56.448	187
09:28:14.989	188
09:28:37.774	193
09:29:18.011	194
09:29:25.845	199
09:29:26.575	204
09:29:26.575	209
09:29:26.636	213
09:29:26.692	218
09:29:26.693	219
09:29:28.683	223
09:29:30.945	228
09:29:30.993	233
09:29:31.080	234
09:29:33.071	239
09:29:33.071	244
09:29:33.215	245
09:29:35.115	250
09:29:35.564	253
09:29:35.564	255
09:29:45.858	260
09:29:47.915	261
09:30:56.184	263
09:33:11.449	258
09:33:11.449	257
09:33:11.449	254
09:33:26.814	249
09:37:33.091	245
09:37:33.091	240
09:37:38.316	237
09:39:04.594	232
09:39:26.757	227
09:39:26.757	226
09:40:31.016	220
09:40:31.016	219
09:44:02.138	218
09:46:32.951	216
09:47:00.013	214
09:47:00.078	213
09:47:00.108	210
09:48:07.582	205
09:48:25.101	210
09:48:25.101	211
09:48:25.101	215
09:48:30.073	216
09:48:30.073	224
09:48:46.334	231
09:48:46.366	220
09:50:04.438	230
09:50:04.438	238
09:50:04.438	240
09:50:04.438	245
09:50:04.528	250
09:50:04.529	251
09:50:04.529	252
09:50:56.001	256
09:50:56.001	257
09:50:56.052	262
09:51:36.386	267
09:52:06.782	271
09:52:06.837	276
09:52:06.837	277
09:52:06.977	280
09:52:06.977	285
09:52:07.015	286
09:52:17.755	290
09:52:35.582	292
09:59:10.944	301
09:59:10.945	306
09:59:15.925	308
10:00:58.765	304
10:01:00.019	295
10:01:00.019	294
10:01:00.019	293
10:01:06.004	288
10:01:06.004	284
10:01:06.004	283
10:01:06.004	273
10:01:06.004	272
10:01:49.199	267
10:01:49.199	266
10:02:59.738	263
10:02:59.738	261
10:02:59.739	256
10:02:59.977	251
10:07:13.417	256
10:07:13.417	261
10:07:13.417	271
10:07:45.073	276
10:07:45.144	281
10:07:45.592	286
10:07:45.592	287
10:07:45.592	288
10:08:32.764	293
10:08:32.777	298
10:09:40.738	297
10:09:40.738	296
10:09:40.738	295
10:10:29.422	294
10:10:29.422	293
10:11:17.957	298
10:11:17.957	303
10:11:17.957	308
10:11:17.958	309
10:11:28.575	308
10:11:28.575	307
10:11:28.575	303
10:11:28.654	298
10:11:28.843	296
10:11:36.459	291
10:12:09.420	288
10:12:09.420	287
10:12:09.420	286
10:12:15.758	281
10:12:20.394	280
10:12:20.394	279
10:12:20.394	275
10:12:20.549	271
10:14:04.180	274
10:14:04.180	279
10:14:04.180	283
10:14:04.180	284
10:14:04.181	288
10:14:04.217	289
10:14:04.217	290
10:14:04.237	296
10:16:30.799	301
10:16:30.800	306
10:16:39.438	308
10:16:41.565	310
10:16:41.625	312
10:16:44.204	314
10:16:45.465	316
10:16:47.368	321
10:16:47.368	326
10:16:47.368	327
10:16:47.368	328
10:16:49.407	329
10:16:49.446	334
10:16:49.446	338
10:16:49.446	339
10:16:49.489	340
10:17:13.425	345
10:17:13.425	346
10:17:14.688	347
10:17:19.254	348
10:17:19.254	352
10:17:19.254	353
10:17:34.783	354
10:17:34.850	359
10:17:34.850	363
10:17:34.850	364
10:18:06.197	369
10:18:06.201	371
10:18:18.796	374
10:18:18.796	277
10:18:18.796	374
10:18:18.796	371
10:19:03.963	376
10:19:03.963	380
10:19:03.963	381
10:19:03.963	396
10:19:03.963	397
10:19:03.963	402
10:19:03.963	407
10:19:03.963	412
10:19:03.963	416
10:19:03.963	471
10:19:03.963	416
10:20:27.387	421
10:20:27.387	326
10:20:27.387	421
10:25:42.171	420
10:25:42.171	415
10:25:42.171	414
10:25:42.171	404
10:25:42.171	403
10:25:42.171	382
10:25:42.186	377
10:26:17.728	372
10:26:17.728	370
10:26:17.728	369
10:26:17.728	368
10:26:17.728	367
10:27:06.735	368
10:28:47.209	363
10:28:47.209	359
10:28:47.209	354
10:28:47.234	349
10:31:26.509	348
10:31:26.520	342
10:31:26.520	338
10:33:51.129	337
10:34:28.455	329
10:34:28.501	314
10:34:28.749	311
10:34:30.417	299
10:34:36.435	292
10:37:01.958	291
10:37:09.148	290
10:37:09.148	289
10:37:42.165	283
10:44:33.998	269
10:46:43.131	267
10:46:43.208	263
10:46:43.208	260
10:46:43.263	258
10:46:43.268	251
10:46:43.325	239
10:46:43.325	238
10:46:48.211	234
10:53:13.100	232
10:55:44.088	225
10:55:46.145	212
10:56:21.652	207
10:56:21.652	197
10:56:21.757	183
10:58:36.957	188
10:58:36.957	189
10:58:36.957	195
10:58:36.957	200
10:58:36.957	201
10:58:36.957	206
10:58:36.957	211
10:58:36.957	215
10:58:36.957	220
10:58:36.957	221
10:58:36.957	222
10:58:36.957	227
10:58:36.957	232
10:58:36.957	235
10:58:36.957	240
10:58:36.957	241
10:58:36.957	242
10:58:36.957	245
10:58:36.957	250
10:58:36.957	255
10:58:36.957	256
10:58:36.957	335
10:58:36.957	256
10:58:36.957	277
10:58:36.957	256
10:58:36.957	261
10:58:36.957	262
10:58:36.957	265
10:58:36.957	266
10:58:36.957	271
10:58:36.957	272
10:58:36.957	273
10:58:36.957	278
10:58:36.957	282
10:58:36.957	283
10:58:36.957	286
10:58:36.957	288
10:58:36.957	291
10:58:36.957	292
10:58:36.957	297
10:58:36.957	298
10:58:36.957	299
10:58:36.957	300
10:58:36.957	301
10:58:36.957	302
10:58:36.957	388
10:58:36.957	302
10:59:41.113	307
10:59:43.176	312
11:00:19.971	317
11:00:19.971	318
11:00:19.971	321
11:00:19.972	323
11:00:30.244	325
11:00:37.865	340
11:00:37.865	341
11:01:56.744	351
11:02:42.165	352
11:02:42.240	355
11:02:42.240	360
11:02:42.240	361
11:02:42.240	363
11:02:42.240	368
11:02:42.241	369
11:02:42.242	372
11:04:24.901	373
11:05:54.076	374
11:07:36.733	393
11:10:13.930	394
11:10:13.970	396
11:10:19.730	398
11:11:35.746	402
11:12:35.195	404
11:12:40.128	405
11:13:10.237	409
11:13:17.619	410
11:13:44.961	415
11:14:00.786	416
11:14:02.637	417
11:14:21.060	421
11:18:09.152	422
11:19:43.182	428
11:20:24.396	433
11:20:43.229	436
11:20:43.229	437
11:20:43.229	438
11:20:43.229	442
11:20:43.230	445
11:20:51.843	449
11:22:37.655	454
11:22:38.488	455
11:22:38.568	457
11:22:52.069	461
11:25:00.792	466
11:25:01.627	471
11:25:18.424	476
11:25:24.046	481
11:25:29.664	482
11:25:29.727	486
11:25:29.789	493
11:25:29.789	496
11:25:57.315	501
11:25:57.315	502
11:25:57.340	507
11:25:57.340	508
11:25:57.340	511
11:25:57.712	517
11:25:59.361	533
11:26:14.489	542
11:26:36.172	547
11:26:38.226	554
11:26:38.987	559
11:26:38.998	561
11:26:39.043	563
11:32:44.123	564
11:33:40.069	569
11:33:40.071	574
11:33:44.849	579
11:33:46.900	584
11:33:48.957	589
11:33:53.391	594
11:34:20.339	605
11:34:25.878	610
11:34:25.879	615
11:34:59.333	620
11:35:11.113	621
11:35:11.113	624
11:35:11.113	629
11:35:13.160	633
11:35:55.218	638
11:39:56.542	650
11:39:56.542	651
11:39:56.542	663
11:39:56.542	668
11:39:56.645	676
11:39:56.681	693
11:39:56.681	694
11:39:58.269	704
11:39:58.269	705
11:41:30.645	707
11:45:40.347	712
11:52:13.031	720
11:52:13.031	728
11:52:13.031	730
11:52:13.031	732
11:52:13.098	733
11:52:13.098	735
11:52:13.098	736
11:52:13.098	739
11:52:13.098	744
11:52:13.099	747
11:52:15.206	759
11:52:15.206	760
11:52:15.206	761
11:52:15.206	762
11:52:18.090	767
11:52:25.618	768
11:53:13.013	769
11:53:13.013	772
11:53:13.013	773
11:53:13.013	776
11:53:13.013	777
