Time_PnL	PnL
09:00:00.534	0.0
09:01:50.315	1.0
09:03:14.177	2.0
09:04:28.906	1.0
09:04:28.906	2.0
09:04:33.194	2.04
09:04:35.618	2.6
09:05:06.166	3.3
09:05:11.053	4.0
14:32:27.976	5.0
14:32:27.976	4.0
14:35:16.062	5.0
14:38:50.152	6.0
14:38:50.152	5.0
14:38:50.173	6.0
14:38:50.291	5.0
14:38:57.308	6.0
14:40:22.451	7.0
14:41:24.346	6.0
14:41:24.347	7.0
14:41:24.369	6.0
14:43:51.752	7.0
14:43:51.752	6.0
14:43:51.773	7.0
14:43:51.773	6.0
14:43:51.822	7.0
14:43:52.144	6.0
14:43:52.144	7.0
14:43:52.144	6.0
14:51:47.193	7.0
14:51:47.193	6.0
14:51:47.214	7.0
14:51:47.932	6.0
14:51:48.424	7.0
14:51:48.425	6.0
14:51:52.072	7.0
14:53:12.705	8.0
14:53:12.705	7.0
14:53:12.727	8.0
14:53:12.727	7.0
14:54:11.600	8.0
14:54:11.600	7.0
14:54:11.603	8.0
14:54:11.603	7.0
14:54:55.585	8.0
14:54:55.948	7.0
14:58:09.038	6.0
14:58:09.061	7.0
14:58:09.082	6.0
14:58:09.390	7.0
14:58:09.555	6.0
14:58:10.314	5.0
14:58:10.585	6.0
14:58:10.788	5.0
15:00:20.683	6.0
15:00:20.717	7.0
15:00:20.717	6.0
15:00:20.739	7.0
15:00:39.430	6.0
15:01:05.766	7.0
15:01:24.914	6.0
15:01:24.925	7.0
15:01:25.086	6.0
15:02:28.312	7.0
15:02:51.011	6.0
15:05:06.529	7.0
15:05:23.990	6.0
15:06:27.686	7.0
15:06:58.612	8.0
15:06:58.616	7.0
15:06:58.633	8.0
15:07:22.662	7.0
15:07:24.733	8.0
15:07:25.278	7.0
15:09:12.525	8.0
15:11:32.309	7.0
15:14:52.061	6.0
15:14:55.658	5.0
15:14:58.823	6.0
15:15:49.827	7.0
15:18:06.487	6.0
15:18:06.492	7.0
15:18:06.492	6.0
15:21:37.709	7.0
15:21:37.811	6.0
15:22:46.961	7.0
15:25:11.214	6.0
15:29:16.265	5.0
15:29:16.282	6.0
15:29:16.303	5.0
15:30:30.665	6.0
15:37:49.515	7.0
15:42:28.032	6.0
15:42:28.032	7.0
15:42:28.032	6.0
15:42:28.734	5.0
15:42:28.779	6.0
15:42:30.107	5.0
15:42:31.237	6.0
15:42:31.238	5.0
15:42:31.302	6.0
15:42:31.399	5.0
15:42:34.037	6.0
15:47:05.609	5.0
15:47:05.857	6.0
15:47:05.857	5.0
15:47:06.186	6.0
15:47:06.203	5.0
15:47:20.787	6.0
