Time_PnL	PnL
09:00:00.537	0.0
09:01:04.495	-1.0
09:02:09.551	-7.0
09:02:10.058	-13.0
09:02:10.058	-11.0
09:02:10.058	-9.0
09:02:10.058	-11.0
09:02:10.742	-13.0
09:02:10.742	-11.0
09:02:12.434	-9.0
09:02:17.196	-6.63
09:02:35.216	-6.0
09:02:35.217	-1.0
09:02:35.217	-2.0
09:02:35.238	-3.0
09:02:35.238	-4.0
09:02:35.257	-3.0
09:02:36.393	-5.0
09:02:36.393	-3.0
09:02:43.482	-12.0
09:02:58.864	-9.0
09:03:13.906	-12.0
09:03:14.861	-9.0
09:03:14.861	-6.0
09:03:14.861	-9.0
09:03:14.861	-6.0
09:03:21.026	-14.0
09:03:24.259	-24.0
09:03:24.259	-34.0
09:03:24.280	-29.0
09:03:24.300	-34.0
09:03:25.054	-39.0
09:03:26.800	-34.0
09:03:27.776	-39.0
09:03:30.014	-34.0
09:03:30.927	-9.0
09:03:30.927	-34.0
09:03:30.927	-29.0
09:03:43.503	-34.0
09:03:43.503	-29.0
09:03:43.503	-24.0
09:04:00.025	-29.0
09:04:00.025	-34.0
09:04:00.027	-25.54
09:04:00.027	-25.0
09:04:00.036	-21.0
09:04:00.064	-17.0
09:04:00.071	-16.1
09:04:03.267	-12.28
09:04:04.274	-17.1
09:04:04.274	-21.92
09:04:04.274	-26.74
09:04:04.274	-31.56
09:04:04.491	-26.74
09:04:07.016	-12.28
09:04:55.542	-25.92
09:04:55.567	-23.92
09:05:04.501	-18.1
09:05:21.979	-12.28
09:05:21.979	-6.46
09:05:21.979	-0.64
09:05:21.979	-6.46
09:05:21.979	-12.28
09:05:21.979	-6.46
09:05:21.979	-0.64
09:05:21.979	-0.77
09:05:21.979	5.18
09:05:21.979	-0.77
09:05:21.979	5.18
09:05:21.979	4.18
09:05:21.979	5.18
09:05:21.979	-12.67
09:05:40.970	-6.72
09:05:58.970	-0.77
09:06:04.955	-7.72
09:06:41.892	-0.77
09:06:41.892	-7.72
09:06:57.494	-4.72
09:07:12.647	-11.67
09:07:12.647	-4.72
09:07:14.744	-12.67
09:07:14.744	-4.72
09:07:23.094	-13.67
09:07:23.094	-14.67
09:07:23.658	-24.62
09:07:23.658	-25.62
09:07:26.963	-37.71
09:07:26.963	-38.04
09:07:26.963	-38.71
09:07:27.063	-51.8
09:07:27.921	-65.89
09:07:33.499	-111.16
09:07:45.477	-126.25
09:07:45.477	-111.16
09:07:45.477	-96.07
09:07:54.280	-112.16
09:07:54.280	-96.07
09:07:58.254	-130.25
09:08:03.171	-147.34
09:08:03.171	-219.7
09:08:03.171	-237.79
09:08:03.242	-219.7
09:08:03.554	-129.25
09:08:03.554	-130.25
09:08:13.572	-250.79
09:08:13.613	-130.25
09:08:19.278	-250.79
09:08:19.278	-230.7
09:08:19.278	-250.79
09:08:21.017	-130.25
09:08:22.872	-250.79
09:08:23.275	-130.25
09:08:23.275	-250.25
09:08:23.275	-230.25
09:08:23.275	-210.25
09:08:23.275	-230.25
09:09:38.040	-251.25
09:09:38.040	-356.25
09:09:38.040	-377.25
09:09:38.040	-378.25
09:09:38.040	-379.25
09:09:38.041	-356.25
09:09:38.308	-333.25
09:10:01.017	-264.25
09:10:01.017	-333.25
09:10:01.017	-310.25
09:10:01.017	-287.25
09:10:01.017	-264.25
09:10:01.017	-287.25
09:10:01.053	-264.25
09:10:01.056	-241.25
09:10:01.056	-218.25
09:10:12.578	-195.25
09:10:12.578	-196.25
09:10:12.578	-340.25
09:10:12.578	-316.25
09:10:20.536	-292.25
09:10:20.536	-268.25
09:10:20.536	-244.25
09:10:20.536	-220.25
09:10:20.536	-196.25
09:10:41.336	-271.25
09:10:59.200	-296.25
09:10:59.200	-322.25
09:10:59.200	-348.25
09:10:59.200	-374.25
09:10:59.200	-400.25
09:10:59.200	-401.25
09:10:59.200	-402.25
09:10:59.200	-403.25
09:10:59.200	-404.25
09:10:59.222	-434.25
09:10:59.223	-494.25
09:10:59.242	-649.25
09:10:59.267	-680.25
09:10:59.272	-649.25
09:10:59.275	-649.99
09:10:59.275	-650.25
09:10:59.285	-682.25
09:10:59.308	-714.25
09:10:59.308	-682.25
09:10:59.451	-913.25
09:10:59.451	-946.25
09:10:59.451	-913.25
09:10:59.451	-880.25
09:10:59.453	-913.25
09:10:59.453	-946.25
09:10:59.455	-913.25
09:10:59.455	-946.25
09:10:59.455	-913.25
09:10:59.457	-946.25
09:11:00.016	-814.25
