Time_PnL	PnL
09:00:00.537	0.0
09:00:05.421	-680.0
09:00:05.421	0.0
09:00:05.421	-160.0
09:00:05.786	-800.0
09:00:08.737	-640.0
09:00:11.312	-480.0
09:01:56.147	-470.0
09:02:01.437	-460.0
09:02:06.456	-380.0
09:04:06.521	-440.0
09:04:06.604	-380.0
09:04:06.604	-390.0
09:04:14.999	-400.0
09:04:15.064	-390.0
09:04:15.118	-400.0
09:05:34.515	-390.0
09:05:34.515	-430.0
09:05:34.515	-390.0
09:05:34.515	-500.0
09:05:34.515	-550.0
09:05:34.515	-620.0
09:05:34.515	-670.0
09:05:34.515	-720.0
09:05:34.515	-1390.0
09:05:34.515	-720.0
09:05:34.515	-1460.0
09:06:01.475	-1510.0
09:06:30.215	-1560.0
09:06:30.215	-1090.0
09:06:30.215	-1190.0
09:06:30.215	-1240.0
09:06:30.215	-1860.0
09:07:00.098	-1240.0
09:07:00.098	-1250.0
09:07:00.098	-620.0
09:07:00.098	-950.0
09:07:00.098	-620.0
09:07:00.098	-640.0
09:07:00.098	10.0
09:09:43.998	-1640.0
09:09:44.077	-3290.0
09:09:44.077	-3330.0
09:09:44.077	-1640.0
09:09:44.077	-3330.0
09:09:44.077	-4890.0
09:09:44.077	-5760.0
09:09:44.077	-4890.0
09:09:44.077	-3330.0
09:09:44.077	-4890.0
09:09:50.250	-3330.0
09:09:58.205	-4720.0
09:10:00.111	-3400.0
09:10:00.901	-6040.0
09:10:00.901	-3400.0
09:12:45.468	-3320.0
09:13:21.911	-2040.0
09:13:21.911	-3000.0
09:13:21.911	-2040.0
09:13:21.911	-2080.0
09:13:22.462	-3400.0
09:13:22.503	-2080.0
09:13:22.503	-2130.0
09:13:22.503	-2180.0
09:13:22.503	-2190.0
09:13:22.503	-760.0
09:13:22.503	-770.0
09:13:22.503	-780.0
09:13:22.503	-810.0
09:13:22.503	-830.0
09:13:22.503	-1760.0
09:13:22.503	-830.0
09:13:22.503	-2330.0
09:13:23.301	-3860.0
09:15:01.988	-3790.0
09:15:11.004	-3690.0
09:15:44.905	-3660.0
09:15:44.905	-3610.0
09:15:44.905	-3600.0
09:15:44.905	-3540.0
09:15:44.905	-3530.0
09:15:45.156	-3520.0
09:17:24.905	-3490.0
09:17:24.905	-3480.0
09:17:24.905	-3470.0
09:17:47.078	-3460.0
09:18:07.364	-3450.0
09:18:08.140	-3440.0
09:18:29.050	-3340.0
09:18:34.912	-3290.0
09:19:04.906	-3240.0
09:19:04.906	-3190.0
09:19:04.906	-3180.0
09:19:04.906	-3170.0
09:19:16.574	-3120.0
09:19:46.364	-3070.0
09:19:46.364	-3060.0
09:19:46.364	-3040.0
09:20:01.990	-2990.0
09:21:02.903	-2940.0
09:21:02.903	-2920.0
09:21:11.404	-2870.0
09:22:04.927	-2860.0
09:22:04.927	-2330.0
09:22:04.927	-2450.0
09:22:04.927	-2480.0
09:22:04.927	-2530.0
09:22:04.927	-2580.0
09:22:04.927	-2590.0
09:22:04.927	-2610.0
09:22:04.927	-2660.0
09:22:04.927	-2700.0
09:22:04.927	-2710.0
09:22:04.927	-2760.0
09:22:04.927	-2770.0
09:22:04.927	-3330.0
09:22:04.927	-2770.0
09:22:07.907	-3740.0
09:22:07.907	-3770.0
09:22:07.907	-3740.0
09:22:14.630	-3790.0
09:22:14.630	-2900.0
09:22:14.630	-3790.0
09:22:14.630	-4630.0
09:22:35.154	-3790.0
09:22:35.154	-4580.0
09:23:31.016	-4480.0
09:23:43.595	-4430.0
09:24:40.662	-4420.0
09:24:40.662	-4400.0
09:27:00.829	-6010.0
09:27:00.829	-6020.0
09:27:00.829	-6070.0
09:27:00.829	-5130.0
09:27:00.829	-6070.0
09:27:02.332	-6020.0
09:27:02.421	-6010.0
09:27:02.441	-4400.0
09:30:20.554	-7010.0
09:33:11.449	-6960.0
09:33:11.449	-6950.0
09:33:11.449	-6920.0
09:33:26.814	-6870.0
09:37:33.091	-6830.0
09:37:33.091	-6780.0
09:37:38.316	-6750.0
09:39:04.594	-6700.0
09:39:26.757	-6650.0
09:39:26.757	-6640.0
09:40:31.016	-6580.0
09:40:31.016	-6570.0
09:44:02.138	-6560.0
09:46:32.951	-6540.0
09:47:00.013	-6520.0
09:47:00.078	-6510.0
09:47:00.108	-6480.0
09:48:07.582	-6430.0
09:48:46.366	-6320.0
09:56:57.402	-9240.0
09:58:55.271	-6320.0
10:00:58.765	-6280.0
10:01:00.019	-6190.0
10:01:00.019	-6180.0
10:01:00.019	-6170.0
10:01:06.004	-6120.0
10:01:06.004	-6080.0
10:01:06.004	-6070.0
10:01:06.004	-5970.0
10:01:06.004	-5960.0
10:01:49.199	-5910.0
10:01:49.199	-5900.0
10:02:59.738	-5870.0
10:02:59.738	-5850.0
10:02:59.739	-5800.0
10:02:59.977	-5750.0
10:09:40.738	-5740.0
10:09:40.738	-5730.0
10:09:40.738	-5720.0
10:10:29.422	-5710.0
10:10:29.422	-5700.0
10:11:28.575	-5690.0
10:11:28.575	-5680.0
10:11:28.575	-5640.0
10:11:28.654	-5590.0
10:11:28.843	-5570.0
10:11:36.459	-5520.0
10:12:09.420	-5490.0
10:12:09.420	-5480.0
10:12:09.420	-5470.0
10:12:15.758	-5420.0
10:12:20.394	-5410.0
10:12:20.394	-5400.0
10:12:20.394	-5360.0
10:12:20.549	-5320.0
10:13:48.191	-2610.0
10:18:06.201	-6320.0
10:18:18.796	-6350.0
10:18:18.796	-5380.0
10:18:18.796	-6350.0
10:19:03.963	-2640.0
10:19:03.963	-2690.0
10:19:03.963	-2730.0
10:19:03.963	-2740.0
10:19:03.963	-2890.0
10:19:03.963	-2900.0
10:19:03.963	-2950.0
10:19:03.963	-3000.0
10:19:03.963	-3050.0
10:19:03.963	-3090.0
10:19:03.963	-3640.0
10:19:03.963	-3090.0
10:20:27.387	-7250.0
10:20:27.387	-7300.0
10:20:27.387	-6350.0
10:20:27.387	-7300.0
10:25:10.540	-11510.0
10:25:42.171	-15330.0
10:25:42.186	-15280.0
10:26:17.728	-15230.0
10:26:17.728	-15210.0
10:26:17.728	-15200.0
10:26:17.728	-15190.0
10:26:17.728	-15180.0
10:28:47.209	-15130.0
10:28:47.209	-15090.0
10:28:47.209	-15040.0
10:28:47.234	-14990.0
10:31:26.509	-14980.0
10:31:26.520	-14920.0
10:31:26.520	-14880.0
10:33:51.129	-14870.0
10:34:28.455	-14790.0
10:34:28.501	-14640.0
10:34:28.749	-14610.0
10:34:30.417	-14490.0
10:34:36.435	-14420.0
10:37:01.958	-14410.0
10:37:09.148	-14400.0
10:37:09.148	-14390.0
10:37:42.165	-14330.0
10:39:55.572	-11500.0
10:42:34.635	-14330.0
10:44:23.979	-11500.0
10:44:23.979	-14330.0
10:44:33.998	-14190.0
10:46:43.131	-14170.0
10:46:43.208	-14130.0
10:46:43.208	-14100.0
10:46:43.263	-14080.0
10:46:43.268	-14010.0
10:46:43.325	-13890.0
10:46:43.325	-13880.0
10:46:48.211	-13840.0
10:53:13.100	-13820.0
10:55:44.088	-13750.0
10:55:46.145	-13620.0
10:56:21.652	-13570.0
10:56:21.652	-13470.0
10:56:21.757	-13330.0
10:58:36.957	-11500.0
10:58:36.957	-11550.0
10:58:36.957	-11560.0
10:58:36.957	-11620.0
10:58:36.957	-11670.0
10:58:36.957	-11680.0
10:58:36.957	-11730.0
10:58:36.957	-11780.0
10:58:36.957	-11820.0
10:58:36.957	-11870.0
10:58:36.957	-11880.0
10:58:36.957	-11890.0
10:58:36.957	-11940.0
10:58:36.957	-11990.0
10:58:36.957	-12020.0
10:58:36.957	-9670.0
10:58:36.957	-9720.0
10:58:36.957	-9730.0
10:58:36.957	-9740.0
10:58:36.957	-9770.0
10:58:36.957	-9820.0
10:58:36.957	-9870.0
10:58:36.957	-9880.0
10:58:36.957	-10670.0
10:58:36.957	-9880.0
10:58:36.957	-10090.0
10:58:36.957	-9880.0
10:58:36.957	-7320.0
10:58:36.957	-7370.0
10:58:36.957	-7380.0
10:58:36.957	-7410.0
10:58:36.957	-7420.0
10:58:36.957	-7470.0
10:58:36.957	-4760.0
10:58:36.957	-4770.0
10:58:36.957	-4780.0
10:58:36.957	-4830.0
10:58:36.957	-4870.0
10:58:36.957	-4880.0
10:58:36.957	-4910.0
10:58:36.957	-4930.0
10:58:36.957	-2050.0
10:58:36.957	-2080.0
10:58:36.957	-2090.0
10:58:36.957	-2140.0
10:58:36.957	-2150.0
10:58:36.957	-2160.0
10:58:36.957	-2170.0
10:58:36.957	-2180.0
10:58:36.957	-2190.0
10:58:36.957	-3050.0
10:58:36.957	-2190.0
10:58:36.957	-14270.0
10:59:43.176	-14320.0
10:59:43.176	-11200.0
10:59:43.176	-14320.0
10:59:56.764	-17440.0
11:00:06.074	-14320.0
11:00:06.074	-17440.0
11:00:06.074	-14320.0
11:00:06.074	-17440.0
11:00:06.074	-14320.0
11:00:06.074	-11200.0
11:00:14.540	-8080.0
11:09:29.438	-12010.0
11:09:29.438	-15940.0
11:09:29.438	-12010.0
11:10:13.930	-8080.0
11:10:13.930	-8090.0
11:10:13.930	-4150.0
11:25:29.789	-18940.0
11:25:29.789	-18970.0
11:25:29.789	-14010.0
11:25:29.789	-9050.0
11:26:36.198	-14520.0
11:26:39.043	-14540.0
11:26:39.043	-8910.0
11:26:39.043	-14540.0
11:26:39.043	-20170.0
11:39:56.542	-26800.0
11:39:56.542	-26850.0
11:39:56.542	-20170.0
11:52:25.618	-27850.0
11:52:44.273	-35530.0
11:52:57.225	-43210.0
11:53:12.902	-35530.0
11:53:12.902	-27850.0
11:53:12.902	-35530.0
11:53:13.013	-27850.0
11:53:13.013	-20170.0
11:53:13.013	-20180.0
11:53:13.013	-20210.0
11:53:13.013	-20220.0
11:53:13.013	-20250.0
11:53:13.013	-20260.0
11:53:13.013	-12490.0
11:53:13.013	-4720.0
11:53:13.013	-12490.0
11:53:13.013	-20260.0
11:54:58.951	-20280.0
11:54:58.951	-11460.0
11:54:58.951	-20280.0
11:54:58.951	-11460.0
11:54:58.951	-11470.0
11:54:58.951	-2640.0
11:54:58.951	-2650.0
11:54:58.951	-2660.0
11:54:58.951	-2690.0
11:54:58.951	-11570.0
11:58:17.256	-31330.0
11:58:17.256	-31410.0
11:58:17.257	-31430.0
11:58:17.257	-21450.0
11:58:17.257	-31430.0
11:58:17.281	-21450.0
11:58:17.281	-11470.0
12:04:26.588	-33430.0
12:04:26.588	-33450.0
12:04:26.588	-22450.0
12:06:22.512	-11240.0
12:06:22.512	-30.0
12:06:22.512	-40.0
12:06:22.512	-60.0
12:06:22.512	11180.0
12:12:13.477	-37660.0
12:12:13.477	-37720.0
12:12:13.477	-25450.0
12:12:13.477	-37720.0
12:13:13.014	-25450.0
12:13:13.014	-25470.0
12:13:13.014	-13180.0
12:13:13.014	-13190.0
12:13:13.014	-890.0
12:13:13.014	-13190.0
12:13:13.014	-25490.0
12:13:13.014	-37790.0
12:13:17.255	-50090.0
12:13:17.255	-50110.0
12:13:17.255	-50120.0
12:13:17.255	-50130.0
12:13:17.255	-37790.0
12:13:17.255	-25450.0
12:13:17.255	-37790.0
12:13:44.516	-50480.0
12:46:08.543	-63170.0
12:46:08.543	-63200.0
12:46:08.543	-63220.0
12:46:10.602	-63300.0
12:46:10.602	-50480.0
12:46:10.602	-63300.0
12:46:19.385	-76140.0
12:46:19.385	-63300.0
12:46:19.385	-50460.0
12:47:42.844	-78140.0
12:47:43.788	-91980.0
12:47:58.378	-78140.0
13:05:23.734	-92980.0
13:05:34.017	-78380.0
13:05:34.017	-78420.0
13:05:34.017	-77460.0
13:05:34.017	-78420.0
13:07:34.991	-78380.0
13:07:34.991	-63780.0
13:08:47.955	-63730.0
13:08:49.551	-63680.0
13:09:06.532	-63630.0
13:09:22.108	-63620.0
13:09:28.198	-63610.0
13:09:28.233	-63360.0
13:09:28.233	-63350.0
13:09:28.233	-63340.0
13:09:28.272	-63330.0
13:09:38.303	-63280.0
13:10:46.246	-63230.0
13:10:46.246	-63210.0
13:10:46.246	-63160.0
13:10:46.356	-63110.0
13:12:25.076	-63060.0
13:12:26.123	-63010.0
13:12:26.211	-62960.0
13:12:26.211	-62920.0
13:12:26.211	-62870.0
13:12:26.256	-62860.0
13:12:26.256	-62850.0
13:12:26.279	-62780.0
13:12:27.325	-49180.0
13:12:27.325	-49330.0
13:12:27.325	-49380.0
13:12:27.325	-49400.0
13:12:27.325	-49440.0
13:12:27.325	-49490.0
13:12:27.325	-49500.0
13:12:27.325	-35580.0
13:12:27.325	-49500.0
13:19:10.316	-35100.0
13:20:32.305	-35050.0
13:20:32.305	-35010.0
13:31:08.502	-35000.0
13:31:08.502	-34950.0
13:31:08.502	-34910.0
13:31:08.502	-34860.0
13:31:08.502	-34810.0
13:31:08.539	-34630.0
13:31:08.539	-34620.0
13:31:08.539	-34610.0
13:31:08.648	-34600.0
13:31:08.730	-34420.0
13:31:08.825	-34170.0
13:31:09.486	-34130.0
13:32:21.127	-34100.0
13:34:21.549	-20070.0
13:34:21.549	-20080.0
13:34:21.549	-20120.0
13:34:21.549	-20130.0
13:34:21.549	-20140.0
13:34:21.549	-20190.0
13:34:21.549	-6040.0
13:34:21.549	-6070.0
13:34:21.549	-6080.0
13:34:21.549	-6100.0
13:34:21.549	-6150.0
13:34:21.549	-6160.0
13:34:21.549	-7040.0
13:34:21.549	-6160.0
13:34:21.549	-20430.0
13:34:23.509	-34700.0
13:34:23.509	-20430.0
13:34:23.509	-34700.0
13:34:32.373	-20430.0
13:46:24.646	-35700.0
13:46:24.873	-35740.0
13:46:24.873	-34780.0
13:46:24.873	-35740.0
14:08:26.218	-35730.0
14:08:26.293	-35720.0
14:08:26.329	-35710.0
14:08:26.365	-35700.0
14:08:26.400	-35690.0
14:08:26.441	-35680.0
14:08:26.476	-35670.0
14:08:26.512	-35660.0
14:08:26.549	-35650.0
14:08:26.584	-35640.0
14:08:26.620	-35630.0
14:08:26.620	-35600.0
14:08:26.620	-35500.0
14:08:35.242	-35450.0
14:08:35.245	-35400.0
14:09:44.678	-35390.0
14:09:46.394	-35370.0
14:10:07.595	-35360.0
14:10:07.616	-35350.0
14:10:42.030	-35340.0
14:12:46.149	-35290.0
14:19:58.140	-35280.0
14:24:59.582	-35260.0
14:25:37.699	-35210.0
14:25:37.699	-35160.0
14:25:40.767	-35110.0
14:29:55.136	-35100.0
14:29:55.164	-35090.0
14:29:55.196	-35040.0
14:29:56.139	-35030.0
14:30:01.791	-34980.0
14:31:49.254	-34970.0
14:32:01.640	-49470.0
14:32:02.262	-34970.0
14:32:03.644	-49470.0
14:32:03.644	-34970.0
14:32:03.644	-49460.0
14:32:03.644	-50450.0
14:32:03.644	-49460.0
14:32:03.644	-34970.0
14:35:51.387	-20480.0
14:35:51.500	-34970.0
14:36:21.294	-34920.0
14:37:12.867	-34870.0
14:37:12.989	-34810.0
14:37:15.091	-34800.0
14:37:15.091	-34750.0
14:37:15.711	-34700.0
14:37:43.793	-34650.0
14:37:43.911	-34570.0
14:37:43.913	-34510.0
14:37:43.913	-34500.0
14:37:43.913	-34490.0
14:37:44.273	-34440.0
14:39:01.016	-34390.0
14:40:28.590	-34370.0
14:40:28.590	-34360.0
14:41:54.751	-34310.0
14:41:55.517	-34290.0
14:43:14.999	-34240.0
14:45:23.282	-34190.0
14:46:00.613	-34160.0
14:46:00.613	-34110.0
14:46:22.359	-34040.0
14:59:24.488	-34010.0
14:59:24.677	-33970.0
15:12:34.316	-48460.0
15:12:34.316	-48470.0
15:12:34.316	-47480.0
15:12:34.316	-48470.0
15:13:52.059	-48460.0
15:14:11.608	-62950.0
15:14:37.902	-77440.0
15:14:37.902	-77750.0
15:14:37.903	-77800.0
15:14:37.903	-77810.0
15:14:37.903	-62950.0
15:17:44.869	-62910.0
15:17:44.869	-62860.0
15:25:58.303	-62850.0
15:25:58.303	-62800.0
15:25:58.707	-62790.0
15:26:03.640	-62780.0
15:26:06.229	-62700.0
15:26:10.089	-62620.0
15:26:28.897	-62560.0
15:26:28.897	-62510.0
15:26:28.897	-62500.0
15:26:28.899	-62490.0
15:26:28.899	-62480.0
15:26:28.922	-62420.0
15:26:28.941	-62410.0
15:26:28.977	-62400.0
15:26:28.977	-62380.0
15:26:28.979	-62350.0
15:26:29.026	-62300.0
15:26:29.075	-62290.0
15:26:29.193	-62240.0
15:26:29.193	-62190.0
15:26:45.000	-62110.0
15:26:45.000	-62100.0
15:26:45.000	-62090.0
15:26:45.022	-62030.0
15:26:45.023	-62000.0
15:26:55.003	-61950.0
15:26:58.133	-47860.0
15:26:58.133	-47910.0
15:26:58.133	-47970.0
15:26:58.133	-48010.0
15:26:58.133	-33770.0
15:44:52.874	-33730.0
15:44:52.874	-33690.0
15:44:53.346	-33650.0
15:44:58.514	-33600.0
15:45:09.321	-33560.0
15:47:50.391	-33550.0
15:48:54.304	-33500.0
15:49:15.448	-33450.0
15:49:25.213	-33400.0
15:49:30.392	-33390.0
15:49:30.392	-33380.0
15:49:30.533	-33370.0
15:49:31.754	-33330.0
15:49:35.679	-33280.0
15:49:35.827	-33230.0
15:49:35.838	-33200.0
15:50:17.280	-33190.0
15:50:17.280	-33090.0
15:50:23.960	-33040.0
15:50:35.076	-32990.0
15:50:48.168	-32980.0
15:50:48.168	-32970.0
15:52:54.041	-47410.0
15:53:15.499	-47360.0
15:54:31.879	-47310.0
15:54:31.902	-47260.0
15:54:33.683	-47210.0
15:55:43.209	-47180.0
15:55:56.159	-47170.0
15:56:46.036	-47130.0
15:56:46.036	-47090.0
15:56:46.036	-47080.0
15:57:50.818	-47030.0
15:57:50.818	-46940.0
15:57:50.818	-46930.0
15:57:50.818	-46910.0
15:57:50.818	-46860.0
15:57:50.818	-46850.0
15:57:50.818	-46840.0
15:59:11.339	-46830.0
15:59:11.339	-46820.0
16:01:01.064	-46780.0
16:01:51.421	-60590.0
16:01:51.421	-60610.0
16:01:51.421	-60620.0
16:01:51.421	-46780.0
16:01:51.421	-60620.0
16:01:51.421	-46780.0
16:02:47.948	-61620.0
16:03:04.924	-76230.0
16:03:38.459	-61620.0
16:03:38.459	-76220.0
16:03:38.911	-90650.0
16:03:38.911	-76220.0
16:03:46.464	-61790.0
16:03:46.733	-61670.0
16:03:46.733	-61550.0
16:03:46.733	-61500.0
16:03:47.730	-61450.0
16:04:23.764	-75540.0
16:05:03.099	-61450.0
16:05:04.326	-60450.0
16:05:04.326	-61450.0
16:05:05.815	-47360.0
16:05:05.817	-61450.0
16:05:06.931	-47360.0
16:05:06.931	-47400.0
16:05:06.931	-47450.0
16:05:06.931	-47540.0
16:05:06.931	-47550.0
16:05:06.931	-47560.0
16:05:06.931	-47610.0
16:05:06.931	-47660.0
16:05:06.931	-47670.0
16:05:06.931	-47680.0
16:05:06.931	-47710.0
16:05:06.931	-48360.0
16:05:06.931	-47710.0
16:05:07.015	-62150.0
16:16:53.853	-77590.0
16:16:53.875	-77580.0
16:16:53.875	-77570.0
16:16:53.875	-77560.0
