Time_Position	Position
09:00:01.218	-584
09:00:01.218	-692
09:00:06.908	-1000
09:00:07.245	-362
09:00:07.245	0
09:00:11.218	-535
09:00:11.218	-835
09:00:11.218	-894
09:00:11.218	-969
09:00:11.283	-1000
09:00:21.269	-1658
09:03:13.608	-2000
09:03:22.131	-2502
09:05:08.028	-2761
09:05:08.051	-3000
09:05:17.025	-3287
09:05:17.026	-4000
09:05:17.047	-3287
09:05:34.874	-3000
09:06:37.127	-3482
09:06:37.210	-4000
09:06:37.210	-4110
09:06:37.235	-4749
09:06:37.467	-5000
09:07:00.926	-5059
09:07:00.926	-6000
09:07:48.001	-6855
09:07:48.001	-7000
09:07:48.240	-6553
09:07:48.240	-6501
09:07:52.175	-6804
09:07:52.479	-7501
09:09:30.237	-7252
09:09:30.237	-6785
09:09:30.237	-6501
09:09:33.257	-6551
09:09:46.377	-5700
09:09:46.385	-5551
09:12:15.444	-5634
09:12:15.444	-5900
09:12:15.444	-6021
09:12:15.448	-6373
09:12:27.412	-6501
09:12:27.412	-6788
09:12:54.446	-7088
09:12:54.446	-7388
09:12:54.446	-7501
09:12:54.467	-7923
09:12:54.467	-8388
09:12:54.467	-8501
09:13:04.417	-9501
09:13:07.654	-9853
09:13:09.467	-10501
09:13:09.468	-10789
09:13:12.949	-11501
09:13:16.446	-12217
09:13:21.886	-12267
09:13:21.886	-12326
09:13:21.886	-12501
09:14:41.308	-12557
09:15:22.442	-12571
09:15:22.442	-12893
09:15:36.445	-13193
09:15:36.445	-13363
09:15:36.471	-13424
09:15:53.813	-13501
09:16:23.399	-13269
09:16:23.399	-13165
09:16:23.399	-13149
09:16:23.399	-12940
09:16:23.399	-12823
09:16:23.399	-12712
09:16:23.400	-12595
09:16:23.400	-12501
09:16:23.615	-12134
09:16:23.643	-12071
09:16:26.294	-11534
09:16:27.662	-11501
09:16:27.662	-11400
09:16:27.662	-10910
09:16:40.167	-10501
09:16:40.167	-10214
09:16:40.167	-9501
09:16:40.167	-8501
09:16:40.188	-9501
09:16:40.405	-9033
09:16:40.405	-8501
09:16:40.405	-8401
09:16:44.435	-7911
09:16:44.435	-7597
09:17:35.804	-7501
09:17:35.804	-7107
09:17:35.804	-6617
09:17:35.804	-6501
09:17:35.944	-6311
09:17:35.944	-5821
09:17:36.043	-5714
09:17:36.043	-5501
09:17:37.631	-5354
09:17:43.161	-4607
09:17:51.202	-4501
09:18:05.866	-4387
09:18:05.939	-4156
09:18:05.939	-3775
09:18:06.175	-3668
09:18:08.462	-3501
09:18:16.847	-3730
09:18:16.847	-4009
09:18:16.868	-4116
09:18:16.868	-4499
09:18:16.868	-4501
09:19:23.700	-4577
09:19:23.722	-4899
09:19:23.916	-5184
09:19:23.916	-5389
09:19:25.506	-5501
09:19:25.506	-5879
09:19:47.512	-5979
09:19:49.274	-6469
09:19:51.399	-6501
09:20:17.944	-5694
09:20:17.944	-5501
09:20:17.971	-5204
09:20:17.971	-4714
09:20:17.971	-4501
09:20:26.183	-4368
09:22:05.937	-4087
09:22:06.079	-3826
09:22:06.130	-3541
09:22:24.770	-4337
09:22:24.770	-4437
09:22:24.770	-4541
09:22:24.791	-5131
09:22:24.792	-5541
09:22:26.347	-5276
09:22:26.369	-6276
09:22:26.369	-6354
09:22:26.402	-6486
09:22:26.457	-6144
09:22:27.054	-6274
09:22:27.260	-5881
09:23:02.829	-5841
09:23:02.829	-5481
09:23:02.829	-4991
09:23:02.850	-4841
09:23:02.850	-4091
09:23:02.850	-3841
09:23:02.851	-4079
09:23:03.061	-3974
09:23:03.082	-3574
09:23:03.082	-3079
09:23:03.343	-2928
09:23:04.256	-3342
09:23:04.256	-3418
09:23:04.256	-3543
09:23:20.095	-3690
09:23:20.927	-3796
09:23:59.463	-4286
09:24:06.579	-4690
09:24:09.942	-5013
09:24:09.964	-5690
09:24:10.031	-6690
09:24:10.053	-6687
09:24:10.054	-6200
09:24:10.177	-5949
09:24:28.412	-5697
09:24:28.412	-5690
09:24:45.421	-5339
09:24:45.558	-5085
09:24:45.696	-4835
09:24:51.695	-4690
09:24:51.717	-4175
09:24:53.208	-3923
09:25:11.990	-3723
09:25:11.990	-3690
09:25:11.991	-3200
09:25:12.168	-2710
09:25:12.514	-2690
09:25:12.514	-2460
09:25:19.706	-2124
09:25:19.793	-1690
09:26:17.849	-990
09:26:17.849	-841
09:26:17.849	-559
09:26:18.979	-399
09:26:30.128	159
09:26:30.128	541
09:27:31.552	611
09:28:04.416	1159
09:28:04.416	1266
09:28:37.242	1756
09:28:37.452	2015
09:28:53.031	1822
09:28:53.031	1491
09:28:53.222	1635
09:29:34.907	1159
09:29:34.907	807
09:29:34.907	438
09:29:34.907	264
09:29:34.907	159
09:29:34.963	-64
09:29:34.972	-197
09:29:35.004	-597
09:29:35.048	-841
09:29:35.122	-814
09:29:43.756	-1261
09:29:43.756	-1307
09:29:43.807	-1474
09:30:12.837	-1263
09:30:12.837	-922
09:30:12.837	-708
09:30:12.837	-559
09:30:12.902	-501
09:30:24.233	-247
09:30:30.967	275
09:30:30.967	499
09:30:30.967	765
09:30:30.967	895
09:30:30.989	1431
09:30:31.242	1499
09:30:33.923	1549
09:30:33.929	1803
09:30:33.929	2293
09:30:33.929	2484
09:30:33.929	2499
09:30:33.929	2884
09:30:36.466	3115
09:30:38.801	3368
09:31:26.163	3499
09:31:32.089	3607
09:31:33.797	3690
09:31:35.325	3702
09:31:35.325	3761
09:31:40.107	3679
09:31:59.077	3179
09:31:59.078	2761
09:31:59.079	2281
09:33:01.584	2771
09:33:01.690	3019
09:33:01.713	3089
09:33:01.751	3549
09:33:01.751	3748
09:33:04.779	4019
09:33:04.779	4454
09:33:04.807	5019
09:33:04.808	5509
09:33:04.860	5520
09:33:22.707	4814
09:33:22.707	4520
09:33:22.922	4762
09:33:54.078	4862
09:33:54.078	5087
09:34:01.993	4681
09:35:38.583	4754
09:35:38.584	4965
09:35:38.584	5114
09:35:38.772	5204
