Time_Position	Position
09:00:05.290	-283
09:01:55.210	-783
09:02:28.565	-932
09:02:28.565	-1000
09:02:51.950	-1063
09:02:52.114	-1301
09:02:52.114	-1577
09:02:53.214	-2000
09:06:48.377	-2185
09:10:04.277	-2247
09:10:04.277	-2494
09:10:04.277	-2630
09:10:04.378	-2766
09:10:04.400	-2902
09:10:04.430	-2917
09:10:04.430	-3000
09:10:04.715	-3059
09:10:04.715	-3184
09:10:04.802	-3281
09:10:06.016	-3453
09:10:06.016	-3703
09:10:07.435	-3837
09:10:08.934	-4000
09:10:40.614	-4092
09:10:45.125	-4342
09:11:04.200	-4393
09:11:13.063	-4442
09:11:13.063	-4443
09:11:13.064	-4593
09:11:13.113	-4843
09:11:13.113	-4992
09:11:13.251	-5000
09:11:24.588	-5243
09:11:24.589	-5623
09:11:24.589	-5700
09:11:24.622	-5918
09:11:24.622	-6000
09:11:24.648	-6061
09:11:24.651	-6441
09:11:24.651	-6491
09:11:24.651	-6641
09:11:24.651	-6891
09:11:24.651	-6968
09:11:24.676	-7000
09:11:24.677	-7280
09:11:24.677	-7357
09:11:24.697	-7607
09:11:24.697	-7657
09:11:24.698	-8000
09:11:45.584	-8045
09:12:15.155	-8148
09:12:17.225	-8248
09:12:17.225	-8294
09:12:17.225	-8544
09:12:17.225	-8724
09:12:19.130	-9000
09:12:47.109	-8880
09:12:52.861	-9082
09:12:52.861	-9135
09:12:52.931	-9495
09:12:54.916	-9745
09:12:54.916	-9799
09:12:55.022	-9880
09:15:15.189	-9957
09:15:15.189	-10047
09:15:15.189	-10196
09:15:15.189	-10332
09:15:15.189	-10582
09:15:15.189	-10284
09:15:15.189	-10582
09:15:15.189	-10482
09:15:15.189	-10174
09:15:15.189	-10008
09:15:15.189	-9921
09:15:15.189	-9822
09:15:15.189	-9711
09:15:15.189	-8937
09:15:15.189	-8837
09:15:15.189	-8737
09:15:15.189	-8659
09:15:15.189	-8548
09:15:15.189	-8380
09:16:04.226	-8280
09:19:01.823	-8270
09:19:16.417	-7380
09:19:16.417	-7176
09:19:16.417	-7033
09:19:16.417	-6756
09:19:16.417	-6380
09:19:16.496	-6205
09:19:16.496	-6127
09:19:22.579	-5822
09:19:22.579	-5702
09:19:22.579	-5452
09:19:22.651	-5380
09:19:25.306	-5031
09:19:30.502	-4500
09:21:25.913	-4578
09:21:25.913	-4720
09:21:25.913	-4920
09:21:25.913	-4924
09:21:25.913	-5178
09:21:25.913	-5220
09:21:25.913	-5399
09:21:27.427	-5500
09:21:59.638	-5248
09:21:59.638	-5136
09:21:59.638	-5036
09:21:59.638	-4959
09:21:59.639	-4911
09:21:59.639	-4875
09:21:59.685	-4642
09:21:59.686	-4525
09:21:59.686	-4500
09:21:59.762	-4268
09:21:59.762	-3868
09:21:59.762	-3703
09:22:00.164	-3635
09:22:00.164	-3574
09:22:00.186	-3500
09:22:14.055	-3385
09:22:14.055	-3275
09:22:14.063	-2875
09:22:14.063	-2710
09:22:14.064	-2500
09:22:34.181	-2590
09:23:45.425	-2990
09:23:45.425	-3141
09:23:45.425	-3391
09:23:45.440	-3468
09:23:45.440	-3500
09:23:51.197	-3786
09:23:51.197	-3856
09:23:51.197	-4021
09:23:51.197	-4421
09:23:51.197	-4500
09:23:51.197	-4671
09:23:51.197	-4769
09:23:51.197	-5169
09:23:51.197	-5308
09:23:51.197	-5392
09:23:51.200	-5500
09:23:51.340	-5776
09:23:51.340	-5915
09:23:51.342	-6165
09:23:51.342	-6304
09:23:51.343	-6323
09:23:51.343	-6500
09:23:55.912	-6502
09:24:14.895	-6702
09:24:15.737	-6783
09:24:15.776	-6883
09:24:19.064	-6983
09:24:29.538	-7383
09:24:29.540	-7500
09:24:29.540	-7720
09:24:29.559	-7894
09:24:29.560	-8313
