Time_PnL	PnL
09:00:00.534	0.0
09:00:05.635	-1.0
09:00:05.635	0.0
09:01:05.542	3.0
09:01:38.930	3.5
09:01:38.930	2.0
09:06:45.744	4.0
09:06:45.792	2.0
09:07:01.564	4.0
09:07:01.564	2.0
09:07:53.996	4.0
09:08:37.341	6.0
09:09:18.732	4.0
09:09:18.755	2.0
09:09:25.011	4.0
09:09:33.851	6.0
09:10:09.789	4.0
09:10:17.464	6.0
09:13:14.258	4.0
09:13:38.905	2.0
09:13:39.212	0.0
09:13:39.265	2.0
09:14:26.634	0.0
09:14:43.413	-2.0
09:15:07.440	0.0
09:15:52.476	2.0
09:16:10.591	0.0
09:16:10.837	-2.0
09:16:27.642	-4.0
09:16:30.121	-2.0
09:16:36.460	-4.0
09:16:36.617	-2.0
09:16:38.203	-4.0
09:16:39.014	-2.0
09:17:26.569	0.0
09:17:28.337	-2.0
09:17:30.396	0.0
09:17:40.159	2.0
09:17:44.141	4.0
09:17:44.141	2.0
09:17:44.162	4.0
09:17:50.544	2.0
09:18:29.244	0.0
09:20:11.476	2.0
09:20:11.498	4.0
09:20:11.498	2.0
09:20:11.513	4.0
09:20:11.874	2.0
09:20:13.216	4.0
09:20:21.719	2.0
09:23:22.955	-1.0
09:23:35.791	-4.0
09:23:36.211	-7.0
09:24:04.077	-10.0
09:24:04.185	-7.0
09:24:07.115	-10.0
09:28:39.926	-13.0
09:28:39.954	-16.0
09:28:40.391	-19.0
09:29:20.982	-16.0
09:29:20.982	-19.0
09:29:23.617	-16.0
09:35:45.850	-13.0
09:35:45.872	-10.0
09:35:45.986	-7.0
09:35:45.986	-10.0
09:35:46.653	-7.0
09:37:54.679	-10.0
09:37:54.702	-7.0
09:37:54.724	-10.0
09:37:56.276	-7.0
09:37:59.964	-10.0
09:38:09.450	-7.0
09:38:30.618	-4.0
09:38:30.618	-7.0
09:38:30.639	-4.0
09:38:30.639	-7.0
09:38:30.665	-4.0
09:38:50.419	-7.0
09:38:50.429	-4.0
09:38:53.323	-1.0
09:39:51.065	-4.0
09:39:51.089	-7.0
09:40:14.741	-10.0
09:40:14.764	-7.0
09:48:57.449	-10.0
09:48:57.670	-13.0
09:48:57.733	-16.0
09:48:57.804	-19.0
09:48:57.804	-16.0
09:48:57.825	-19.0
09:48:58.326	-16.0
09:50:57.571	-13.0
09:51:14.017	-10.0
09:51:14.022	-13.0
09:51:14.038	-10.0
09:51:14.040	-13.0
09:52:57.386	-10.0
09:55:40.241	-7.0
09:56:24.707	-10.0
09:56:25.555	-13.0
09:56:27.838	-16.0
09:56:27.838	-13.0
09:56:27.841	-16.0
09:56:38.969	-13.0
09:57:45.008	-10.0
09:58:37.823	-7.0
09:58:37.824	-10.0
09:58:37.824	-7.0
10:00:20.680	-10.0
10:00:20.704	-13.0
10:00:40.560	-16.0
10:01:00.110	-13.0
10:01:00.174	-16.0
10:01:00.220	-13.0
10:01:00.220	-16.0
10:01:00.220	-13.0
10:01:00.594	-16.0
10:01:24.961	-13.0
10:02:35.383	-16.0
10:04:43.710	-13.0
10:07:14.832	-10.0
10:07:40.251	-13.0
10:07:41.939	-10.0
10:07:41.939	-13.0
10:10:30.930	-16.0
10:10:30.983	-19.0
10:10:31.007	-22.0
10:10:32.175	-19.0
10:10:37.314	-16.0
10:12:04.947	-19.0
10:12:05.006	-22.0
10:12:20.596	-25.0
10:12:22.906	-28.0
10:13:38.083	-25.0
10:13:38.131	-22.0
10:20:53.986	-19.0
10:20:55.571	-22.0
10:23:30.404	-19.0
10:26:41.589	-16.0
10:26:43.509	-13.0
10:26:54.998	-16.0
10:27:09.067	-19.0
10:27:12.852	-16.0
10:27:17.092	-19.0
10:28:11.480	-22.0
10:28:26.382	-25.0
10:28:26.504	-28.0
10:28:40.691	-25.0
10:35:23.326	-28.0
10:35:24.083	-31.0
10:35:24.083	-28.0
10:35:24.131	-31.0
10:35:24.432	-28.0
10:35:40.546	-31.0
10:35:43.090	-28.0
10:35:44.386	-31.0
10:36:58.282	-28.0
10:42:10.557	-25.0
10:47:33.764	-22.0
10:47:37.091	-25.0
10:53:30.328	-22.0
10:53:30.369	-25.0
10:53:30.417	-22.0
10:54:07.268	-19.0
10:54:54.836	-16.0
10:55:09.424	-13.0
10:55:09.597	-16.0
10:55:11.635	-19.0
10:56:03.156	-22.0
10:56:03.179	-25.0
10:56:03.203	-22.0
10:56:52.760	-19.0
10:59:08.284	-22.0
10:59:18.094	-19.0
10:59:39.910	-22.0
10:59:40.167	-25.0
10:59:51.465	-22.0
11:01:00.963	-19.0
11:01:28.208	-22.0
11:03:16.730	-19.0
11:05:28.682	-16.0
11:10:27.477	-19.0
11:10:27.615	-22.0
11:10:28.080	-25.0
11:10:39.905	-22.0
11:10:40.528	-25.0
11:10:40.607	-22.0
11:11:04.513	-25.0
11:15:28.827	-22.0
11:16:25.628	-19.0
11:17:26.333	-16.0
11:17:26.334	-19.0
11:17:26.360	-16.0
11:17:26.386	-19.0
11:22:16.324	-16.0
11:25:04.385	-13.0
11:25:05.984	-16.0
11:26:16.949	-19.0
11:26:17.009	-22.0
11:26:17.304	-25.0
11:26:17.360	-22.0
11:26:21.833	-25.0
11:26:39.216	-22.0
11:26:47.205	-25.0
11:26:58.570	-22.0
11:28:54.677	-19.0
11:34:38.006	-22.0
11:34:38.049	-25.0
11:34:38.215	-28.0
11:34:38.263	-25.0
11:34:41.213	-28.0
11:34:46.810	-31.0
11:34:47.979	-28.0
11:35:19.112	-25.0
11:35:55.978	-28.0
11:37:23.046	-25.0
11:40:06.629	-22.0
11:40:06.629	-25.0
11:40:06.629	-22.0
11:40:06.645	-25.0
11:40:06.654	-22.0
11:41:41.759	-25.0
11:52:13.504	-22.0
11:52:21.791	-25.0
11:52:21.793	-22.0
11:52:21.799	-25.0
11:52:21.805	-22.0
11:52:21.811	-25.0
11:52:21.814	-22.0
11:52:21.816	-25.0
11:53:46.687	-22.0
12:05:17.200	-25.0
12:05:17.202	-22.0
12:05:17.206	-25.0
12:05:17.360	-28.0
12:05:20.574	-25.0
12:05:27.172	-28.0
12:07:19.903	-25.0
12:07:19.928	-28.0
12:07:39.390	-25.0
12:07:47.417	-28.0
12:10:57.511	-25.0
12:11:24.153	-28.0
12:11:24.155	-25.0
12:11:24.161	-28.0
12:11:24.171	-25.0
12:11:24.183	-28.0
12:11:24.213	-25.0
12:11:24.226	-28.0
12:13:15.404	-25.0
12:20:46.878	-22.0
12:20:53.397	-25.0
12:21:30.174	-22.0
12:24:36.544	-25.0
12:31:10.038	-28.0
12:32:05.985	-25.0
12:36:32.177	-22.0
12:37:57.511	-25.0
12:38:04.151	-28.0
12:38:11.557	-25.0
12:42:52.744	-28.0
12:44:52.226	-25.0
