Time_Position	Position
09:00:00.901	-100
09:03:05.464	-200
09:04:55.999	-300
09:04:56.035	-200
09:05:08.779	-300
09:05:27.800	-200
09:05:28.530	-300
09:07:24.351	-400
09:08:05.339	-300
09:08:06.153	-400
09:08:08.216	-333
09:08:08.216	-300
09:08:08.216	-200
09:08:08.217	-100
09:08:13.221	-200
09:08:21.785	-300
09:08:21.785	-200
09:08:41.400	-100
09:08:41.400	0
09:08:48.732	100
09:09:09.081	0
09:09:39.076	69
09:09:39.105	100
09:10:01.721	200
09:10:01.721	100
09:10:05.754	0
09:10:10.168	-100
09:10:21.980	-200
09:11:55.205	-300
09:11:55.205	-200
09:13:40.126	-100
09:13:49.290	0
09:13:49.290	100
09:14:09.994	200
09:15:06.907	300
09:15:06.907	400
09:17:26.378	500
09:18:15.182	600
09:18:39.814	700
09:18:45.728	600
09:18:45.728	700
09:20:04.602	600
09:21:13.288	500
09:21:14.219	600
09:21:49.523	700
09:21:49.523	600
09:21:49.527	700
09:21:49.527	800
09:21:49.527	900
09:21:49.548	1000
09:21:50.765	1100
09:22:55.138	1000
09:22:55.138	1100
09:23:23.850	1200
09:23:23.877	1300
09:23:26.605	1200
09:23:26.605	1300
09:24:14.718	1400
09:24:14.718	1300
09:26:13.142	1400
09:26:21.569	1500
09:26:21.569	1600
09:26:23.927	1700
09:27:00.338	1800
09:27:00.361	1900
09:27:02.335	2000
09:27:12.890	1900
09:27:22.190	1956
09:27:22.190	2000
09:27:48.860	2100
09:27:48.860	2000
09:27:48.860	1900
09:27:48.860	2000
09:28:04.272	2100
09:29:28.963	2200
09:30:01.691	2100
09:31:47.379	2200
09:34:10.034	2100
09:34:10.068	2101
09:34:10.068	2200
09:34:18.973	2300
09:36:16.119	2400
09:36:56.177	2500
09:36:56.198	2600
09:37:06.016	2700
09:37:15.182	2600
09:38:21.688	2500
09:39:11.349	2600
09:40:19.520	2700
09:40:39.555	2600
09:42:42.097	2500
09:44:39.175	2400
09:44:49.845	2300
09:44:49.845	2400
09:45:24.954	2500
09:45:24.979	2400
09:49:37.125	2500
09:49:37.129	2400
09:50:45.275	2500
09:50:45.296	2400
09:50:45.737	2500
09:51:25.121	2400
09:51:25.319	2450
09:51:25.319	2500
09:53:08.876	2400
09:58:21.728	2500
09:59:42.552	2400
10:01:17.567	2500
10:01:25.445	2600
10:01:30.654	2500
10:02:47.683	2400
10:02:47.683	2500
10:03:22.825	2400
10:04:46.116	2408
10:04:46.116	2500
10:04:46.633	2400
10:05:02.780	2300
10:06:34.878	2400
10:06:34.901	2500
10:06:38.530	2400
10:06:40.721	2500
10:08:15.645	2400
10:11:03.440	2500
10:14:32.583	2600
10:14:32.605	2700
10:15:43.450	2790
10:15:43.450	2800
10:16:08.973	2900
10:16:09.067	2800
10:17:01.689	2700
10:17:39.536	2726
10:17:39.536	2741
10:17:39.536	2800
10:17:57.811	2900
10:17:57.811	2800
10:27:51.248	2900
10:31:51.697	2800
10:34:10.223	2723
10:34:12.448	2700
10:36:42.688	2600
10:37:07.659	2700
10:42:18.589	2800
10:42:32.116	2700
10:45:44.145	2800
10:47:03.731	2900
10:47:03.731	2800
10:52:28.631	2900
10:52:28.659	3000
10:52:28.659	2900
10:52:57.638	2800
10:52:57.638	2900
10:52:57.639	3000
10:55:25.489	3100
10:55:25.510	3200
10:55:25.534	3100
10:55:25.534	3000
10:57:14.581	2900
11:02:37.698	3000
11:07:23.178	3100
11:07:23.178	3000
11:07:23.178	3100
11:10:50.833	3000
11:16:42.687	2900
11:18:24.524	3000
11:18:24.548	2900
11:19:54.697	3000
11:25:21.688	2900
11:25:47.329	2800
11:25:47.329	2900
11:25:47.361	3000
11:25:55.225	3100
11:26:12.935	3000
11:26:12.957	3100
11:26:12.957	3000
11:26:22.051	2900
11:26:28.572	2800
11:26:28.572	2900
11:26:28.602	2800
11:26:28.757	2900
11:26:29.746	3000
11:26:42.697	2900
11:28:19.152	2800
11:28:19.154	2900
11:28:23.058	3000
11:28:32.994	3100
11:34:50.148	3160
11:34:50.148	3200
11:45:38.794	3300
11:48:31.280	3400
11:48:31.280	3500
11:48:31.312	3600
11:48:31.368	3500
11:48:34.948	3600
11:58:15.149	3700
11:58:45.254	3800
12:00:53.238	3900
12:02:45.839	3800
12:02:53.457	3900
12:06:22.500	3800
12:06:56.791	3700
12:12:46.001	3800
12:13:07.850	3900
12:13:07.850	4000
12:22:42.634	4100
12:22:42.655	4200
12:22:42.655	4100
12:22:42.658	4000
12:25:03.687	3900
12:26:20.267	4000
12:28:19.619	4100
12:28:19.657	4000
12:28:19.657	4100
12:28:22.810	4000
12:28:23.151	3900
12:30:04.243	4000
12:30:04.243	3900
12:30:55.096	3800
12:30:55.096	3900
12:30:55.116	4000
12:30:55.117	4100
12:30:55.126	4000
12:31:51.083	4001
12:34:41.189	4100
12:36:43.689	4200
12:38:32.010	4300
12:38:32.010	4200
12:39:57.288	4300
12:39:57.313	4400
12:43:45.439	4300
12:43:45.455	4400
12:43:45.455	4300
12:43:46.619	4200
12:43:49.409	4300
12:43:49.439	4400
12:43:49.565	4500
12:44:17.659	4600
12:46:37.345	4700
12:46:37.406	4600
12:46:37.406	4538
12:46:37.430	4438
12:46:37.443	4538
12:47:04.532	4638
12:51:59.869	4538
12:51:59.902	4638
12:51:59.902	4538
12:55:04.688	4438
12:55:29.409	4338
12:55:29.441	4238
12:55:29.441	4338
12:55:29.501	4438
12:55:29.609	4538
12:55:50.966	4438
12:55:50.978	4538
12:55:51.071	4638
12:55:51.134	4538
12:55:59.088	4638
12:55:59.121	4738
12:57:29.624	4838
12:59:14.185	4738
12:59:14.185	4788
12:59:14.185	4838
13:00:00.860	4738
13:03:16.944	4838
13:04:14.688	4738
13:07:05.689	4638
13:12:25.075	4738
13:12:25.115	4838
13:12:25.577	4911
13:12:26.515	4938
13:12:26.515	5038
13:12:26.515	5138
13:14:40.393	5038
13:14:40.417	5138
13:14:40.418	5238
13:14:40.601	5138
13:15:26.622	5238
13:15:26.905	5338
13:15:26.905	5238
13:18:31.203	5138
13:18:31.203	5238
13:18:31.228	5138
13:18:41.370	5038
13:18:41.381	5138
13:18:48.329	5038
13:18:48.639	5138
13:18:50.401	5038
13:18:50.422	4938
13:18:50.422	5038
