Time_Position	Position
09:00:01.081	-42
09:00:02.096	-294
09:00:05.043	-436
09:00:05.063	-662
09:00:05.669	-864
09:00:06.139	-1000
09:00:10.720	-1216
09:00:18.468	-1481
09:00:25.988	-1482
09:00:26.013	-1724
09:00:28.029	-1725
09:00:31.542	-1749
09:00:31.542	-1791
09:00:31.542	-1965
09:00:31.568	-2000
09:01:04.305	-2066
09:01:04.305	-2233
09:03:59.768	-2095
09:03:59.777	-1924
09:03:59.777	-1836
09:04:30.666	-1492
09:04:30.666	-1424
09:04:41.015	-1313
09:04:41.015	-1249
09:05:14.882	-1233
09:05:14.882	-1208
09:05:14.883	-1031
09:05:14.883	-1022
09:05:14.883	-960
09:05:14.883	-899
09:05:14.929	-499
09:05:30.143	-233
09:05:30.143	-194
09:05:30.171	206
09:05:30.175	323
09:05:30.175	767
09:05:30.175	1148
09:05:30.176	1198
09:05:30.176	1259
09:05:30.593	1301
09:06:00.192	1476
09:06:00.192	1571
09:06:00.231	1735
09:06:00.231	1767
09:06:27.173	2108
09:06:43.726	2219
09:06:47.359	2319
09:06:47.359	2767
09:06:55.196	2773
09:06:55.196	2813
09:06:55.196	2853
09:06:55.196	2862
09:06:55.196	2975
09:06:55.214	3128
09:07:12.819	3239
09:07:12.819	3342
09:07:54.479	3498
09:07:54.479	3581
09:07:54.479	3698
09:09:46.744	3567
09:09:46.744	3503
09:09:46.884	3420
09:09:46.885	3313
09:09:46.937	2716
09:09:46.937	2698
09:11:38.483	2741
09:11:38.483	3048
09:22:58.067	2878
09:22:58.067	2378
09:22:58.067	2278
09:22:58.067	2089
09:22:58.089	2048
09:22:58.204	1557
09:22:58.204	1048
09:23:08.491	964
09:23:08.491	856
09:23:08.491	688
09:23:15.637	501
09:23:15.637	455
09:23:15.637	404
09:28:36.985	764
09:35:35.757	408
09:35:35.824	283
09:37:21.101	-592
09:38:13.522	-625
09:39:07.750	-770
09:39:07.750	-825
09:39:21.634	-872
09:39:21.634	-896
09:39:21.644	-965
09:39:21.666	-972
09:39:24.783	-1272
09:39:24.783	-1572
09:39:24.783	-1592
09:39:36.238	-1710
09:39:36.238	-1810
09:39:36.238	-1890
09:39:37.475	-2215
09:41:15.616	-2420
09:41:15.617	-2592
09:41:37.027	-3073
09:41:37.027	-3214
09:41:38.605	-3592
09:41:38.605	-3614
09:41:38.605	-3687
09:41:38.605	-3865
09:41:38.605	-4025
09:41:38.654	-4154
09:41:38.656	-4359
09:41:38.695	-4564
09:41:41.407	-4592
09:41:41.407	-4920
09:41:41.407	-5320
09:41:41.407	-5520
09:41:41.408	-5592
09:41:41.432	-5767
09:41:41.432	-5972
09:41:41.681	-6084
09:41:42.504	-6161
09:41:42.504	-6289
09:41:43.407	-6355
09:42:57.712	-6482
09:43:27.804	-6485
09:43:27.804	-6585
09:43:27.804	-6592
09:44:11.995	-6970
09:44:11.995	-7140
09:44:11.995	-7314
09:44:12.049	-7505
09:44:12.049	-7592
09:44:12.089	-7602
09:44:12.089	-7662
09:44:12.089	-7725
09:46:40.035	-7825
09:46:40.035	-7903
09:46:40.035	-7965
09:46:40.035	-8175
09:48:03.663	-8047
09:48:08.095	-8134
09:48:08.095	-8234
09:48:08.095	-8464
09:48:20.853	-8548
09:48:20.853	-8722
09:48:20.853	-8889
09:48:47.810	-8989
09:48:47.810	-9089
09:49:15.022	-9464
09:49:48.288	-9764
09:49:48.288	-9938
09:49:48.288	-10231
09:49:48.288	-10140
09:49:48.288	-9140
09:49:48.288	-10140
09:49:48.288	-10040
09:49:48.288	-9940
09:49:48.288	-9840
09:49:48.288	-9440
09:49:48.288	-8731
09:50:21.479	-8775
09:50:21.526	-8875
09:50:21.529	-9540
09:50:21.529	-9731
09:50:21.553	-9275
09:50:21.553	-8875
09:50:21.553	-8731
09:50:21.554	-8875
09:50:21.574	-8903
09:50:21.574	-9003
09:50:21.574	-9163
09:50:21.574	-9331
09:50:21.574	-9505
09:50:21.575	-9731
09:50:21.599	-9548
09:50:21.661	-9505
09:50:21.661	-9423
09:50:21.661	-9321
09:51:23.786	-9366
09:51:23.786	-9488
09:51:24.087	-10202
09:51:24.087	-10083
09:51:24.087	-10202
09:51:24.087	-10102
09:51:24.087	-9102
09:51:24.087	-10102
09:51:24.087	-9901
09:51:24.087	-9642
09:51:24.087	-9492
09:51:24.087	-9397
09:51:24.087	-9341
09:51:24.087	-9173
09:51:24.087	-9060
09:51:24.087	-8860
09:51:24.087	-8821
09:53:22.521	-8705
09:53:22.521	-8610
09:53:22.521	-8436
09:53:22.521	-8231
09:53:22.521	-8156
09:53:22.521	-8043
09:53:22.700	-7231
09:53:39.175	-6427
09:53:39.229	-6231
09:53:40.083	-6427
09:54:34.666	-7231
09:54:34.824	-7277
09:54:38.043	-7657
09:54:47.880	-7673
09:54:53.424	-7677
09:55:10.704	-7619
09:55:59.575	-6677
09:55:59.575	-6612
09:55:59.689	-6312
09:55:59.689	-6240
09:55:59.689	-6023
09:55:59.689	-5862
09:55:59.780	-5739
09:55:59.780	-5677
09:56:10.283	-5499
09:56:33.875	-5405
09:56:33.876	-5286
09:56:42.964	-5261
09:57:05.939	-5033
09:57:06.141	-4920
09:57:42.072	-4689
10:00:10.152	-4677
10:00:44.983	-4544
10:00:44.983	-4381
10:01:04.293	-3981
10:01:04.438	-3819
10:01:04.438	-3677
10:01:04.438	-2811
10:01:04.438	-2677
10:01:04.438	-2606
10:01:04.438	-2481
10:01:04.460	-2475
10:01:04.461	-1677
10:01:04.550	-1544
10:01:04.551	-1431
10:01:04.976	-1375
10:01:05.315	-1213
10:01:05.315	-1093
10:01:05.315	-911
10:01:05.315	-737
10:01:05.315	-677
10:01:05.315	-564
10:01:05.315	-326
10:01:05.316	-192
10:01:05.337	-136
10:01:07.179	153
