Time_Position	Position
09:00:41.755	-150
09:00:48.741	-350
09:00:48.741	-401
09:01:10.424	-706
09:01:23.337	-796
09:01:55.334	-816
09:02:27.499	-715
09:03:06.821	184
09:04:03.068	347
09:04:28.905	416
09:04:28.906	483
09:05:08.517	583
09:05:08.517	663
09:05:20.508	786
09:05:20.508	855
09:05:27.653	1133
09:05:33.854	1184
09:05:39.460	2037
09:05:52.080	2121
09:06:22.172	2184
09:07:06.432	2188
09:07:11.147	2252
09:07:19.043	2654
09:07:19.105	2894
09:07:19.105	3075
09:07:19.105	3094
09:07:19.105	3184
09:07:46.407	3229
09:07:50.298	3409
09:08:10.529	3676
09:08:51.549	4019
09:09:15.019	4184
09:09:18.540	4413
09:09:18.540	4495
09:09:18.596	4595
09:09:18.887	4938
09:09:22.067	5184
09:10:09.709	5063
09:11:13.661	4883
09:11:13.661	4796
09:11:13.661	4184
09:11:13.661	3684
09:11:13.733	3473
09:11:13.733	3337
09:11:13.733	3184
09:12:33.122	3124
09:12:33.122	2868
09:13:55.830	2860
09:14:16.827	2760
09:14:16.827	2717
09:15:04.538	2639
09:15:04.538	2607
09:15:04.538	2552
09:15:04.538	2287
09:15:05.687	2184
09:15:18.268	1977
09:15:18.269	1634
09:15:18.274	1291
09:15:18.294	1184
09:15:19.914	974
09:15:19.914	938
09:15:19.914	595
09:15:19.914	441
09:15:19.914	184
09:15:19.914	98
09:15:20.546	-245
09:15:20.546	-304
09:15:20.546	-458
09:15:20.546	-801
09:15:20.568	-816
09:15:20.568	-1144
09:15:20.646	-1487
09:15:21.128	-1816
09:15:38.397	-1606
09:15:38.397	-1516
09:15:48.015	-1397
09:19:56.906	-1276
09:19:56.906	-1275
09:19:56.906	-1206
09:20:26.107	-1192
09:20:26.107	-1067
09:20:26.108	-816
09:22:15.548	-727
09:22:15.548	-698
09:24:00.542	-648
09:24:00.542	-582
09:24:00.542	-413
09:24:00.543	-323
09:24:00.543	-263
09:24:00.564	-197
09:24:03.003	-34
09:24:06.980	184
09:24:38.484	484
09:24:38.484	638
09:24:55.681	1184
09:24:55.681	1304
09:24:55.681	1376
09:24:55.831	1528
09:24:58.205	1801
09:25:00.889	1972
09:25:00.889	2091
09:25:00.889	2184
09:25:00.889	2249
09:25:00.889	2296
09:25:00.889	2395
09:25:00.914	2547
09:25:01.086	2699
09:25:01.087	2779
09:25:02.030	2950
09:25:02.030	3060
09:25:03.718	3184
09:25:03.718	3630
09:25:04.249	3904
09:25:04.249	4036
09:25:15.487	4184
09:25:17.302	4248
09:25:17.302	4339
09:25:17.303	4504
09:25:17.303	4675
09:25:17.303	4854
09:25:22.317	5118
09:25:22.838	5184
09:25:22.838	5289
09:25:33.027	5379
09:25:33.027	5550
09:25:39.519	5986
09:25:39.519	6110
09:25:48.954	6184
09:25:48.954	6510
09:25:48.954	6598
09:25:49.196	6664
09:25:49.196	6799
09:25:49.196	6970
09:25:56.493	7184
09:26:00.616	7584
09:26:00.638	7645
09:27:54.943	7745
09:27:54.943	7865
09:27:54.943	7984
