Time_PnL	PnL
09:00:00.537	0.0
09:01:06.051	-40.0
09:02:04.487	-100.0
09:02:04.487	-130.0
09:02:04.573	-100.0
09:02:04.573	-130.0
09:06:26.191	-170.0
09:06:26.364	-220.0
09:06:29.532	-170.0
09:06:29.532	-220.0
09:07:22.353	-218.5
09:07:22.631	-337.0
09:07:23.532	-322.99
09:07:23.532	-313.51
09:07:23.532	-307.0
09:07:23.551	-257.75
09:07:31.811	-208.5
09:07:31.811	-257.75
09:07:32.458	-255.69
09:08:21.169	-303.91
09:09:41.311	-255.69
09:09:41.311	-243.93
09:09:41.311	-237.75
09:13:09.699	-327.0
09:13:26.181	-323.81
09:13:26.181	-322.76
09:13:53.940	-317.0
09:13:53.940	-237.75
09:14:25.544	-235.9
09:15:29.837	-323.3
09:15:51.765	-315.3
09:15:51.765	-313.3
09:15:51.765	-235.9
09:16:04.665	-227.75
09:16:04.665	-224.97
09:16:04.665	-218.4
09:16:30.192	-217.75
09:16:30.192	-207.75
09:16:30.192	-197.75
09:16:30.192	-187.75
09:16:30.192	-183.99
09:16:30.213	-177.75
09:16:31.154	-176.56
09:16:31.154	-168.56
09:16:31.154	-167.75
09:16:31.154	-158.5
09:16:38.121	-177.75
09:16:52.576	-173.66
09:16:54.472	-167.75
09:16:54.472	-158.5
09:16:57.977	-177.75
09:19:58.615	-257.0
09:28:15.177	-247.12
09:28:15.177	-247.0
09:28:27.074	-386.25
09:29:40.139	-376.25
09:29:40.140	-247.0
09:29:40.273	-376.25
09:30:50.587	-535.5
09:30:50.626	-704.75
09:30:50.647	-700.63
09:30:50.647	-698.86
09:30:50.647	-694.75
09:30:51.035	-693.86
09:30:51.035	-688.92
09:32:01.178	-688.14
09:32:01.188	-687.35
09:32:01.216	-684.75
09:32:01.216	-535.5
09:32:08.298	-533.96
09:32:08.298	-529.02
09:32:08.301	-525.5
09:32:08.301	-523.01
09:32:08.301	-518.07
09:32:10.513	-516.41
09:33:30.377	-666.57
09:33:41.233	-663.57
09:34:15.274	-657.69
09:34:15.299	-656.57
09:34:15.299	-516.41
09:34:42.329	-676.57
09:34:42.369	-668.2
09:34:42.369	-666.57
09:35:11.091	-516.41
09:35:27.468	-515.5
09:35:32.420	-664.75
09:40:39.546	-515.5
09:40:39.546	-664.75
09:40:39.574	-515.5
09:40:56.667	-664.75
09:40:59.639	-515.5
09:40:59.704	-664.75
09:41:08.734	-515.5
09:41:16.930	-664.75
09:41:51.216	-515.5
09:42:00.050	-664.75
09:43:00.231	-515.5
09:43:00.418	-664.75
09:43:16.142	-662.75
09:43:31.326	-656.75
09:45:40.526	-511.5
09:45:40.719	-656.75
09:48:16.077	-511.5
09:48:16.111	-656.75
09:48:16.293	-511.5
09:48:18.797	-656.75
09:50:16.071	-511.5
09:51:42.734	-656.75
09:54:14.857	-505.55
09:54:16.563	-656.75
09:54:46.050	-652.95
09:54:46.072	-503.65
09:54:59.547	-652.95
09:57:39.764	-496.8
09:57:40.919	-652.95
09:58:08.957	-496.8
09:58:55.210	-652.95
09:58:55.418	-496.8
09:58:55.510	-652.95
09:59:51.559	-489.6
09:59:51.559	-652.95
09:59:51.559	-489.6
09:59:51.559	-652.95
10:02:54.227	-489.6
10:02:54.228	-652.95
10:02:54.248	-489.6
10:03:05.195	-652.95
10:05:10.498	-489.6
10:05:21.944	-652.95
10:09:45.982	-489.6
10:09:57.487	-652.95
10:10:12.303	-489.6
10:11:34.129	-652.95
10:11:36.444	-489.6
10:12:02.645	-652.95
10:13:14.926	-489.6
10:13:14.978	-652.95
10:13:30.449	-489.6
10:13:38.658	-652.95
10:15:15.016	-856.3
10:15:15.758	-846.96
10:15:15.758	-846.3
10:15:15.758	-652.95
10:15:57.159	-648.95
10:15:57.159	-645.05
10:17:05.455	-850.5
10:17:46.066	-850.0
10:18:39.064	-847.0
10:18:39.064	-845.5
10:18:39.064	-841.71
10:18:39.064	-840.5
10:18:52.757	-839.0
10:19:16.580	-834.0
10:19:23.225	-832.9
10:19:23.225	-830.5
10:21:02.139	-824.1
10:22:04.911	-823.1
10:22:04.911	-820.5
10:22:04.911	-645.05
10:22:29.272	-642.95
10:22:29.272	-640.05
10:22:29.272	-635.54
10:22:50.753	-635.11
10:22:50.753	-632.95
10:29:34.535	-632.27
10:30:03.837	-625.12
10:32:28.146	-622.95
10:32:28.146	-620.37
10:32:28.146	-619.27
10:32:28.146	-612.95
10:32:28.146	-612.79
10:32:28.146	-610.97
10:32:28.146	-609.15
10:32:28.146	-605.12
10:32:28.192	-602.95
10:34:56.030	-766.3
10:35:09.430	-979.65
10:35:09.582	-977.65
10:35:31.377	-975.75
10:37:01.118	-974.75
10:37:01.118	-969.75
10:37:01.118	-969.65
10:37:01.118	-766.3
10:37:20.732	-979.65
10:39:26.126	-978.48
10:39:26.126	-976.45
10:39:59.633	-974.48
10:39:59.633	-971.45
10:42:33.053	-970.95
10:43:24.315	-969.65
10:43:24.327	-967.74
10:43:24.327	-962.8
10:43:24.328	-959.65
10:43:24.328	-766.3
10:43:24.328	-959.65
10:43:24.329	-766.3
10:43:24.349	-959.65
10:43:24.356	-766.3
10:43:24.492	-761.24
10:43:24.492	-756.3
10:43:24.492	-753.3
10:43:24.492	-747.74
10:43:24.492	-746.96
10:43:24.492	-746.3
10:43:24.492	-744.85
