Time_PnL	PnL
09:00:00.553	0.0
09:00:01.301	-100.0
09:00:01.553	-300.0
09:00:01.554	-600.0
09:00:02.081	-500.0
09:00:05.448	-452.7
09:00:05.757	-440.7
09:00:05.757	-400.0
09:00:06.975	-300.0
09:00:06.975	-100.0
09:00:07.243	-70.2
09:00:07.938	-50.0
09:00:07.938	0.0
09:00:07.938	100.0
09:00:13.155	0.0
09:00:19.908	100.0
09:00:19.909	0.0
09:00:34.643	200.0
09:00:34.643	100.0
09:02:58.266	416.3
09:03:59.716	502.7
09:03:59.716	616.3
09:03:59.716	619.3
09:03:59.716	639.7
09:04:52.859	844.3
09:04:57.881	857.8
09:04:57.909	666.7
09:04:58.032	857.8
09:05:33.077	666.7
09:05:33.713	857.8
09:05:33.799	666.7
09:05:34.009	857.8
09:05:35.542	666.7
09:05:35.862	857.8
09:05:50.425	666.7
09:06:17.826	816.3
09:06:17.826	932.6
09:07:25.936	716.3
09:07:33.973	400.0
09:07:33.974	500.0
09:07:34.010	600.0
09:07:34.923	700.0
09:09:04.610	744.5
09:09:04.610	800.0
09:09:05.465	600.0
09:09:05.492	650.0
09:09:05.492	700.0
09:09:08.219	778.7
09:09:08.219	800.0
09:10:01.559	878.7
09:10:01.559	900.0
09:10:01.933	700.0
09:10:01.938	800.0
09:10:01.945	878.7
09:10:01.945	900.0
09:10:08.113	800.0
09:10:12.505	821.3
09:10:12.505	900.0
09:10:12.506	800.0
09:10:13.555	100.0
09:10:14.014	197.3
09:10:14.014	200.0
09:10:14.014	800.0
09:10:14.014	200.0
09:10:44.873	300.0
09:10:44.873	800.0
09:11:07.151	900.0
09:11:07.193	1000.0
09:11:07.193	1051.2
09:11:07.193	1100.0
09:11:43.401	1153.7
09:11:43.401	1200.0
09:11:43.401	1300.0
09:12:25.864	1100.0
09:12:49.662	600.0
09:13:11.832	696.5
09:13:27.566	700.0
09:14:25.439	800.0
09:14:25.506	847.6
09:14:25.507	900.0
09:14:25.507	1108.3
09:14:29.033	800.0
09:14:29.049	-250.0
09:14:29.055	-150.0
09:14:29.068	-1050.0
09:14:29.412	-2050.0
09:14:29.547	-1973.1
09:14:29.547	-1960.9
09:14:30.015	-1950.0
09:14:30.015	-1300.0
09:14:31.198	-2150.0
09:14:31.201	-2090.0
09:14:36.070	-2050.0
09:14:36.070	-1300.0
09:14:52.077	-1200.0
09:14:52.077	-1157.2
09:14:52.077	-1122.2
09:14:52.099	-1100.0
09:14:52.099	-1071.5
09:14:52.339	-1000.0
09:14:53.018	-906.7
09:14:53.078	-900.0
09:14:56.946	-819.2
09:14:56.946	-800.0
09:15:25.287	-743.2
09:15:25.287	-700.0
09:15:25.315	-657.2
09:15:25.408	-600.0
09:15:25.408	-520.0
09:15:25.408	-600.0
09:15:34.821	-520.0
09:15:47.919	-440.0
09:15:48.013	-660.0
09:15:48.202	-580.0
09:16:44.163	-560.0
09:16:44.163	-440.0
09:16:49.285	-349.5
09:16:49.285	-340.0
09:16:49.311	-320.0
09:16:49.311	-400.0
09:16:49.484	-394.2
09:18:50.883	-300.0
09:18:50.959	-1050.0
09:19:28.302	-1090.0
09:19:28.302	-1114.0
09:19:28.302	-1214.0
09:19:28.302	-1224.0
09:19:28.302	-1245.0
09:19:28.302	-2045.0
09:19:48.592	-1245.0
09:19:48.667	-2045.0
09:19:48.667	-1245.0
09:19:51.704	-2045.0
09:19:52.088	-1245.0
09:19:52.668	-2045.0
09:19:58.043	-2062.5
09:19:58.043	-2812.5
09:19:58.044	-2062.5
09:19:58.086	-2812.5
09:19:58.088	-2062.5
09:20:36.536	-1969.4
09:20:36.537	-1962.5
09:20:36.537	-1879.1
09:20:36.537	-1862.5
09:20:36.537	-1312.5
09:24:30.109	-1310.5
09:24:37.339	-2058.5
09:24:37.340	-2055.3
09:24:37.340	-2048.9
09:24:37.340	-1958.5
09:24:37.340	-1310.5
09:25:29.148	-1287.8
09:25:31.598	-1286.7
09:25:31.598	-1241.0
09:25:32.701	-1213.4
09:25:32.701	-1212.5
09:25:32.791	-1164.1
09:25:32.791	-1112.5
09:25:32.799	-1012.5
09:25:32.799	-942.8
09:25:32.799	-917.8
09:25:32.799	-913.6
09:25:32.799	-912.5
09:25:32.799	-827.0
09:26:07.136	-812.5
09:26:07.136	-712.5
09:26:07.136	-656.6
09:26:07.136	-612.5
09:26:16.427	-586.3
09:26:16.427	-512.5
09:26:16.427	-462.5
09:26:46.516	-412.5
09:26:46.516	-562.5
09:27:24.654	-462.5
09:28:48.017	-912.5
09:28:53.680	-812.5
09:28:55.947	-802.5
09:28:55.947	-712.5
09:28:55.948	-661.0
09:28:55.948	-612.5
09:28:55.948	-462.5
09:30:36.668	-812.5
09:30:36.683	-736.5
09:30:36.683	-712.5
09:30:36.683	-462.5
09:31:35.695	-912.5
09:32:57.368	-1962.5
09:34:19.481	-1957.5
09:34:23.635	-1907.5
09:35:30.087	-1862.5
09:42:11.279	-2812.5
09:42:46.816	-2729.5
09:42:46.816	-2712.5
09:43:27.807	-2623.9
09:43:27.807	-2612.5
09:43:27.808	-2547.9
09:43:27.808	-2512.5
09:43:27.808	-1862.5
09:44:02.386	-2712.5
09:44:05.544	-2649.9
09:44:05.545	-2612.5
09:44:05.545	-1862.5
09:46:25.993	-1815.9
09:46:50.371	-1762.5
09:46:50.372	-1739.2
09:47:11.294	-1662.5
09:47:11.294	-1649.2
09:47:11.294	-1562.5
09:47:11.294	-1509.2
09:47:11.294	-1462.5
09:47:25.550	-1416.4
09:47:25.550	-1406.4
09:47:25.550	-1362.5
09:47:25.554	-1292.4
09:47:25.557	-1262.5
09:47:25.557	-1077.8
09:47:25.575	-1362.5
09:47:25.595	-1077.8
09:47:29.918	-1362.5
09:47:56.638	-1077.8
09:47:56.664	-1362.5
09:47:56.664	-1077.8
09:47:56.664	-1362.5
09:49:15.057	-1012.5
09:50:02.515	-1002.5
09:50:02.515	-912.5
09:50:02.515	-902.5
09:50:02.515	-812.5
09:50:09.381	-762.5
09:50:09.381	-712.5
09:50:09.381	-662.5
09:50:21.480	-812.5
09:50:21.504	-772.5
09:50:21.504	-735.6
09:50:21.529	-712.5
09:50:21.530	-667.7
09:50:21.530	-662.5
09:50:21.530	-712.5
09:50:21.562	-662.5
09:50:21.562	-712.5
09:50:27.606	-662.5
09:50:27.606	-712.5
09:53:38.806	-662.5
10:01:04.318	-712.5
10:07:42.464	-1262.5
10:07:42.508	-1249.6
10:07:48.916	-1162.5
10:07:48.916	-712.5
10:07:48.916	-1162.5
10:07:48.917	-712.5
10:07:48.922	-1162.5
10:09:52.591	-712.5
10:12:05.244	-1162.5
10:12:09.252	-712.5
10:12:15.144	-1162.5
10:12:15.145	-712.5
10:13:04.663	-1162.5
10:13:10.132	-712.5
10:14:18.662	-1162.5
10:22:16.575	-712.5
10:29:48.043	-692.0
10:29:48.043	-652.0
10:29:48.043	-616.6
10:29:48.043	-612.5
10:29:48.043	-512.5
10:29:48.044	-442.5
10:29:48.045	-412.5
10:29:48.070	-343.9
10:29:49.077	-323.4
10:29:49.094	-312.5
10:37:36.046	-292.5
10:37:36.046	-282.5
10:37:36.046	-272.5
10:37:36.046	-262.5
10:38:33.817	-412.5
10:38:33.817	-262.5
10:38:33.817	-412.5
10:38:33.818	-365.8
10:38:33.819	-312.5
10:38:33.819	-262.5
10:38:33.826	-412.5
10:38:33.840	-312.5
10:38:33.840	-262.5
10:40:04.869	-512.5
10:41:14.607	-422.5
10:41:14.607	-412.5
10:50:48.276	-312.5
10:50:48.277	-212.5
10:50:48.277	315.3
10:53:24.316	324.8
10:53:26.346	331.3
10:53:26.350	344.1
10:53:26.350	402.1
10:53:26.350	405.2
10:53:26.354	415.3
10:53:26.354	505.2
10:53:26.354	515.3
10:53:26.354	615.3
10:53:26.354	702.4
10:53:26.368	715.3
10:53:26.368	771.0
10:53:26.368	815.3
10:53:26.368	843.1
10:53:28.095	570.9
10:53:28.116	598.2
10:53:56.305	670.9
10:53:56.305	843.1
10:55:02.396	570.9
10:55:22.537	656.9
10:55:22.540	670.9
10:55:22.559	843.1
11:12:19.264	862.0
11:12:19.264	871.1
11:12:19.264	943.1
11:12:19.264	949.6
11:12:19.296	1015.3
11:12:19.298	787.5
11:12:19.298	1015.3
11:12:19.299	687.5
11:12:19.301	1015.3
11:12:19.301	687.5
11:12:19.303	1015.3
11:19:29.087	687.5
11:19:50.769	1015.3
11:19:53.667	1022.1
11:19:53.667	1115.3
11:19:53.667	1215.3
11:19:53.667	1315.3
11:19:53.714	1343.1
11:19:53.714	1270.9
11:34:56.488	1277.2
11:34:56.488	1318.0
11:34:56.488	1370.9
11:36:41.595	1415.8
11:36:57.706	1421.8
11:43:05.528	1428.1
11:43:53.031	1435.8
11:43:53.031	1436.1
11:44:24.321	429.1
11:46:30.540	-627.9
11:46:30.562	-527.9
11:46:30.562	129.1
11:46:30.567	-627.9
11:46:30.568	-597.9
11:46:30.586	-527.9
11:46:30.632	-514.8
11:46:30.633	-427.9
11:46:30.633	129.1
11:47:57.417	229.1
11:48:42.619	-627.9
11:48:47.925	-527.9
11:48:47.925	229.1
11:52:15.708	240.0
11:52:15.708	329.1
11:52:15.708	340.0
11:52:15.708	417.6
11:53:34.148	429.1
11:53:34.148	453.0
11:53:34.148	453.1
11:53:34.148	454.0
11:55:42.753	459.0
11:56:11.608	529.1
11:56:11.608	599.0
11:57:04.219	629.1
11:57:04.219	636.0
11:58:24.113	669.0
11:58:24.113	729.1
11:58:24.113	736.0
11:58:40.303	752.4
11:58:40.303	769.0
11:58:40.303	813.7
11:58:40.303	829.1
11:58:40.303	899.1
11:58:40.303	929.1
11:58:40.303	986.1
11:58:40.304	543.1
12:00:22.489	545.1
12:02:24.909	554.2
12:02:24.909	559.2
12:02:24.909	590.1
12:02:24.909	612.2
12:02:24.909	634.7
12:02:24.909	643.1
12:02:24.931	698.2
12:02:24.931	743.1
12:02:24.931	1020.9
12:03:13.544	543.1
12:04:11.936	553.1
12:07:07.598	643.1
12:10:34.256	648.1
12:10:34.256	704.0
12:10:34.256	743.1
12:16:29.364	778.4
12:16:29.364	788.4
12:16:29.364	843.1
12:16:29.365	912.5
12:16:29.365	943.1
12:16:29.365	1020.9
12:16:33.029	1065.6
12:16:33.029	1120.9
12:22:25.357	1149.5
12:22:25.395	678.1
12:22:42.574	734.0
12:22:42.574	778.1
12:22:42.574	1149.5
12:23:24.818	578.1
12:23:24.831	678.1
12:23:24.831	1149.5
12:23:24.839	578.1
12:23:47.212	1149.5
12:23:55.638	578.1
12:23:59.378	1149.5
12:24:22.042	578.1
12:24:22.052	1149.5
12:24:29.198	578.1
12:25:01.149	1149.5
12:28:32.614	1191.9
12:28:32.614	1198.7
12:28:48.201	1240.9
12:28:48.201	1294.2
12:28:48.201	1298.7
12:28:48.201	1315.6
12:28:48.201	1336.9
12:28:48.201	1351.4
12:28:48.201	1398.7
12:28:48.201	1460.2
12:28:48.201	1479.2
12:28:48.201	1498.7
12:28:48.201	1598.7
12:28:48.201	1647.8
12:28:48.201	1698.7
12:28:48.202	1720.9
12:28:48.202	1643.1
12:31:26.728	1720.8
12:31:26.728	1720.9
12:31:26.813	1498.7
12:31:26.820	1594.0
12:31:26.820	1598.7
12:31:26.842	1720.9
12:31:26.854	1598.7
12:31:50.925	1720.9
12:32:12.712	1598.7
12:36:45.833	1820.9
12:37:09.645	1910.5
12:37:09.645	1920.9
12:37:09.645	1966.0
12:37:09.645	2020.9
12:37:09.645	2043.1
12:37:09.675	1165.3
12:37:10.220	1236.8
12:37:10.220	1265.3
12:37:10.241	2043.1
12:39:29.005	2090.5
12:39:29.005	2123.8
12:39:29.005	2143.1
12:39:29.005	2820.9
12:41:21.247	2872.8
12:41:21.247	2883.7
12:43:44.532	2919.9
12:43:44.532	2920.9
12:43:44.532	2938.3
12:44:52.265	2939.3
12:46:09.556	2948.1
12:46:09.556	3020.9
12:46:09.556	3120.9
12:51:29.413	2543.1
12:52:06.229	2582.9
12:52:06.229	2643.1
12:54:47.502	2743.1
12:58:01.156	2783.1
12:58:01.156	2828.8
12:58:06.329	2843.1
13:02:33.482	1865.3
13:03:57.829	1896.5
13:03:57.829	1961.9
13:04:40.970	1965.3
13:05:19.915	1976.5
13:05:19.915	2065.3
13:05:19.916	2076.5
13:05:19.916	2165.3
13:05:19.916	2693.1
13:09:53.956	2703.9
13:09:53.956	2727.7
13:09:57.328	2793.1
13:09:57.328	2821.8
13:09:57.328	2893.1
13:09:57.328	2919.9
13:09:57.328	2993.1
13:15:50.340	3065.4
13:15:50.340	3075.4
13:15:50.340	3093.1
13:15:50.340	3192.6
13:15:50.340	3193.1
13:17:31.402	2965.3
13:17:31.423	3062.5
13:17:31.423	3065.3
13:17:31.644	3067.7
13:17:31.645	3143.0
13:17:31.645	3165.3
13:17:31.645	3193.1
13:30:03.429	3230.8
13:31:35.080	3231.1
13:32:40.983	3248.5
13:32:40.983	3262.6
13:33:38.356	3272.5
13:33:38.356	3293.1
13:33:38.356	3313.2
13:33:41.329	3320.9
13:42:25.223	2948.7
13:45:30.290	2276.5
13:57:02.820	1054.3
13:57:13.214	2276.5
13:57:29.376	1054.3
13:57:29.385	2276.5
13:57:36.311	1054.3
13:57:36.335	2276.5
13:57:37.143	1054.3
13:57:52.672	2276.5
13:58:26.709	1054.3
13:58:26.725	2276.5
13:58:26.733	1054.3
13:58:26.741	2276.5
13:58:26.785	1054.3
13:58:39.022	2276.5
13:58:39.032	1054.3
13:58:41.160	2276.5
13:58:43.264	1054.3
13:58:45.522	2276.5
13:58:45.523	1054.3
13:58:45.523	2276.5
13:58:45.543	1054.3
13:58:55.165	2276.5
13:58:55.165	1054.3
13:58:55.165	2276.5
13:59:36.372	1054.3
13:59:39.624	2276.5
14:03:36.414	2376.5
14:04:35.552	3498.7
14:04:35.552	2376.5
14:04:35.552	3498.7
14:04:35.616	2376.5
14:04:35.621	3498.7
14:05:05.278	2376.5
14:05:42.460	3498.7
14:05:42.534	2376.5
14:05:51.899	3498.7
14:05:52.175	2376.5
14:07:12.408	3498.7
14:07:12.594	2376.5
14:07:50.693	3498.7
14:07:58.561	2376.5
14:24:25.897	1254.3
14:24:47.118	2376.5
14:25:17.882	1254.3
14:32:07.264	2376.5
14:32:55.421	1254.3
14:40:42.365	132.1
14:40:42.414	1254.3
14:40:42.466	132.1
14:40:42.603	-429.0
14:40:42.632	132.1
14:40:43.323	-429.0
14:40:47.782	132.1
14:41:13.052	-429.0
14:41:13.073	132.1
14:44:53.156	-429.0
14:44:53.182	132.1
14:44:54.337	-429.0
14:44:54.362	132.1
14:44:54.365	-429.0
14:44:54.388	132.1
14:45:06.975	-429.0
14:45:17.967	132.1
14:45:19.736	-429.0
14:46:16.294	132.1
14:46:27.696	-429.0
14:47:29.329	132.1
14:47:34.213	-429.0
14:48:37.968	132.1
14:50:49.057	-429.0
14:51:11.489	132.1
14:57:37.467	1254.3
14:57:37.494	132.1
14:58:58.367	1254.3
14:58:58.443	132.1
14:58:58.470	1254.3
14:58:58.502	132.1
14:59:44.773	1254.3
14:59:46.305	132.1
14:59:54.127	1254.3
15:01:54.569	132.1
15:01:54.631	1254.3
15:01:54.680	132.1
15:01:58.161	1254.3
15:02:23.998	132.1
15:02:36.912	-429.0
15:02:36.913	132.1
15:02:36.923	-429.0
15:02:37.521	132.1
15:02:37.542	-429.0
15:02:37.542	132.1
15:02:37.542	-429.0
15:02:43.898	132.1
15:03:57.724	-429.0
15:03:57.749	132.1
15:04:00.308	-429.0
15:04:17.967	132.1
15:05:06.290	-429.0
15:05:10.797	132.1
15:08:27.279	1254.3
15:08:27.293	132.1
15:17:28.768	-429.0
15:17:28.884	132.1
15:17:35.698	-429.0
15:17:35.781	132.1
15:19:09.089	-429.0
15:19:42.258	132.1
15:19:44.244	-429.0
15:19:44.422	132.1
15:19:44.547	-429.0
15:20:02.251	132.1
15:20:02.269	-429.0
15:20:02.739	132.1
15:30:51.503	1254.3
15:30:53.037	132.1
15:30:58.258	1254.3
15:30:59.580	132.1
15:31:02.383	1254.3
15:31:03.229	132.1
15:31:05.303	1254.3
15:31:08.730	132.1
15:31:08.750	1254.3
15:31:08.755	132.1
15:31:08.852	1254.3
15:31:11.528	132.1
15:31:32.139	1254.3
15:31:32.169	132.1
15:31:32.196	1254.3
15:31:36.278	132.1
15:32:14.846	1254.3
15:32:16.729	132.1
15:32:28.907	1254.3
15:32:31.959	132.1
15:32:33.653	1254.3
15:32:35.435	132.1
15:33:18.342	1254.3
15:33:20.344	132.1
15:33:20.345	1254.3
15:33:20.370	132.1
15:34:57.509	1254.3
15:34:57.512	132.1
15:34:57.530	1254.3
15:34:59.128	132.1
15:35:01.437	1254.3
15:38:38.001	132.1
15:40:01.109	1254.3
15:47:41.557	2376.5
15:47:41.619	1254.3
15:47:41.676	2376.5
15:47:41.918	1254.3
15:47:42.307	2376.5
15:56:21.777	1254.3
15:56:34.048	2376.5
15:56:35.144	1254.3
15:56:39.630	2376.5
15:56:41.132	1254.3
15:57:00.679	2376.5
15:58:10.635	1254.3
15:58:13.407	2376.5
15:58:14.920	1254.3
15:58:22.739	2376.5
15:58:22.775	1254.3
15:59:58.848	2376.5
15:59:58.848	1254.3
15:59:58.869	2376.5
15:59:58.920	1254.3
15:59:59.212	2376.5
15:59:59.212	1254.3
16:00:01.719	2376.5
16:01:13.350	1254.3
16:01:13.350	2376.5
16:01:46.431	1254.3
16:01:50.899	2376.5
16:04:53.290	1254.3
16:06:05.163	2376.5
16:06:05.163	1254.3
16:06:05.163	2376.5
16:06:06.241	1254.3
16:06:09.806	2376.5
