Time_PnL	PnL
09:00:00.534	0.0
09:02:27.499	2.02
09:03:06.821	16.32
09:03:06.821	14.48
09:05:33.854	2.64
09:06:22.172	-19.2
09:07:19.105	-51.04
09:09:15.019	-92.88
09:09:22.067	-248.4
09:10:09.709	-244.77
09:10:12.762	-194.14
09:10:12.762	-143.51
09:11:08.197	-194.14
09:11:13.661	-190.54
09:11:13.661	-188.8
09:11:13.661	-176.56
09:11:13.661	-161.56
09:11:13.661	-124.72
09:11:13.733	-87.88
09:11:13.733	-85.77
09:11:13.733	-84.41
09:11:13.733	-82.88
09:12:33.122	-82.28
09:12:33.122	-79.72
09:13:55.830	-79.64
09:14:16.827	-78.64
09:14:16.827	-78.21
09:15:04.538	-77.43
09:15:04.538	-77.11
09:15:04.538	-76.56
09:15:04.538	-73.91
09:15:05.687	-72.88
09:15:05.687	-51.04
09:15:18.268	-48.97
09:15:18.269	-45.54
09:15:18.274	-42.11
09:15:18.294	-41.04
09:15:18.294	-29.2
09:15:18.294	-41.04
09:15:18.295	-29.2
09:15:18.295	-41.04
09:15:18.332	-29.2
09:15:18.332	-41.04
09:15:19.546	-29.2
09:15:19.546	-41.04
09:15:19.914	-36.84
09:15:19.914	-27.1
09:15:19.914	-26.74
09:15:19.914	-23.31
09:15:19.914	-21.77
09:15:19.914	-19.2
09:15:19.914	-18.34
09:15:20.546	-17.36
09:15:21.128	-35.52
09:15:38.397	-33.42
09:15:38.397	-32.52
09:15:48.015	-31.33
09:19:56.906	-30.12
09:19:56.906	-30.11
09:19:56.906	-29.42
09:20:26.107	-29.28
09:20:26.107	-28.03
09:20:26.108	-25.52
09:20:52.213	-17.36
09:22:15.548	-16.47
09:22:15.548	-16.18
09:24:00.542	-15.68
09:24:00.542	-15.02
09:24:00.542	-13.33
09:24:00.543	-12.43
09:24:00.543	-11.83
09:24:00.564	-11.17
09:24:03.003	-9.54
09:24:06.980	-9.2
09:24:55.681	-8.0
09:24:55.681	-21.04
09:25:15.487	-62.88
09:25:22.838	-61.83
09:25:22.838	-114.72
09:25:56.493	-258.4
09:28:57.067	-350.24
09:28:59.143	-351.06
09:28:59.143	-351.32
09:28:59.143	-351.72
09:28:59.143	-354.72
09:28:59.143	-354.86
09:28:59.143	-355.21
09:28:59.143	-355.31
09:28:59.143	-356.81
09:28:59.143	-364.01
09:28:59.143	-427.53
09:28:59.143	-734.89
09:29:03.812	-658.05
09:29:58.049	-734.89
09:34:23.498	-649.57
09:34:33.733	-564.25
09:34:33.845	-478.93
09:34:33.933	-564.25
09:34:48.924	-649.57
09:35:21.002	-564.25
09:35:21.055	-649.57
09:35:32.003	-734.89
09:36:11.445	-821.73
09:36:11.477	-734.89
09:36:12.292	-648.05
09:36:37.632	-644.18
09:37:03.229	-642.97
09:37:03.230	-642.18
09:37:03.230	-641.65
09:37:03.265	-640.95
09:37:03.346	-639.77
09:37:03.346	-638.19
09:37:04.315	-638.05
09:37:23.135	-561.21
09:39:10.033	-638.05
09:39:25.404	-561.21
09:41:19.175	-638.05
09:47:51.069	-831.73
09:49:58.367	-734.89
09:50:00.425	-734.65
09:50:00.425	-732.36
09:50:00.425	-731.1
09:50:00.532	-730.13
09:50:00.532	-728.42
09:50:00.532	-726.3
09:50:00.532	-724.89
09:50:00.532	-638.05
09:50:00.533	-637.73
09:50:00.554	-636.02
09:50:00.554	-635.31
09:50:02.600	-633.71
09:50:02.619	-633.42
09:50:02.619	-632.61
09:50:02.619	-630.61
09:50:04.301	-629.21
09:50:13.861	-628.05
09:50:13.861	-626.03
09:51:37.038	-622.43
09:51:37.038	-622.33
09:53:45.854	-621.93
09:54:14.574	-619.52
09:54:14.648	-618.84
09:54:16.621	-618.05
09:54:16.621	-551.21
09:54:16.880	-550.65
09:56:07.093	-545.65
09:56:07.093	-543.94
09:56:07.093	-542.64
09:56:07.093	-542.16
09:56:07.093	-541.21
09:56:07.157	-540.51
09:56:07.181	-538.1
09:56:07.478	-537.58
09:56:07.499	-535.81
09:56:07.499	-534.51
09:56:07.499	-534.1
09:56:07.499	-532.48
09:56:07.499	-531.92
09:56:07.500	-531.21
09:56:07.523	-529.07
09:56:08.285	-522.08
09:56:08.285	-521.21
09:56:09.513	-484.37
09:56:12.054	-483.74
09:56:12.055	-483.66
09:56:12.055	-482.52
09:56:12.067	-482.07
09:56:12.067	-481.44
09:56:13.085	-474.93
09:56:15.749	-474.37
09:56:15.749	-473.13
09:56:36.364	-473.03
09:56:36.364	-472.97
09:56:42.057	-472.91
09:56:46.312	-469.93
09:56:53.887	-445.31
09:58:04.015	-442.31
09:58:50.823	-463.93
10:00:16.379	-463.32
10:00:16.379	-495.55
10:01:54.487	-462.12
10:04:22.270	-495.55
10:05:01.598	-462.12
10:05:01.864	-460.69
10:05:01.864	-460.33
10:06:55.012	-458.78
10:06:55.012	-456.99
10:06:55.012	-454.7
10:06:55.012	-452.98
10:06:55.012	-452.12
10:10:52.581	-495.55
10:16:36.975	-494.55
10:16:36.975	-492.84
10:16:36.975	-492.55
10:20:20.948	-490.7
10:20:20.948	-488.27
10:20:20.948	-487.87
10:20:20.948	-485.55
10:23:17.090	-483.51
10:23:17.090	-577.17
10:23:17.186	-577.42
10:23:17.186	-578.65
10:23:17.186	-580.35
10:23:17.186	-580.85
10:23:17.186	-582.56
10:23:17.186	-584.18
10:23:17.186	-584.9
10:23:17.186	-671.52
10:24:54.448	-584.9
10:25:09.636	-583.19
10:25:09.636	-581.47
10:25:46.437	-579.47
10:25:57.132	-576.68
10:25:57.132	-576.2
10:25:57.132	-575.06
10:25:57.132	-574.9
10:25:57.132	-574.32
10:25:57.132	-573.12
10:25:57.132	-572.52
10:25:57.132	-569.18
10:25:59.319	-565.84
10:25:59.384	-564.9
10:26:51.954	-564.58
10:28:10.401	-498.12
10:28:44.443	-564.58
10:29:11.931	-498.12
10:29:11.931	-564.58
10:31:06.971	-498.12
10:31:38.279	-564.58
10:32:08.568	-498.12
10:33:59.371	-495.12
10:33:59.371	-494.12
10:33:59.371	-493.12
10:33:59.371	-492.48
10:33:59.371	-488.52
10:33:59.375	-488.28
10:35:13.791	-544.9
10:35:13.954	-540.6
10:35:13.954	-536.6
10:35:13.954	-536.52
10:39:33.598	-608.95
10:39:53.557	-608.45
10:41:59.565	-606.45
10:41:59.565	-603.9
10:41:59.565	-600.26
10:41:59.565	-599.26
10:41:59.565	-598.95
10:43:57.776	-598.93
10:45:26.942	-596.62
10:45:26.942	-596.25
10:45:26.942	-593.14
10:45:26.954	-590.19
10:45:26.955	-589.5
10:45:26.955	-589.13
10:46:11.635	-588.95
10:55:13.882	-587.99
10:56:07.780	-585.99
10:56:07.781	-585.11
10:56:07.781	-584.04
10:56:07.781	-582.26
10:56:07.781	-581.41
10:56:07.781	-579.7
10:56:16.246	-578.95
10:56:16.246	-578.35
10:56:16.246	-577.5
10:56:17.357	-575.89
10:56:17.357	-574.18
10:56:17.357	-573.46
10:56:17.357	-571.75
10:56:17.357	-571.19
10:56:17.363	-570.2
10:56:17.372	-568.95
10:56:17.472	-565.87
10:56:17.472	-564.98
10:56:17.472	-563.27
10:56:17.494	-561.49
10:56:17.494	-560.6
10:56:17.494	-560.28
10:56:17.494	-559.14
10:56:18.421	-558.95
10:56:18.421	-496.52
10:56:20.300	-494.06
10:56:27.278	-492.58
10:56:48.054	-491.65
10:56:48.054	-490.67
10:56:48.054	-489.6
10:56:48.055	-487.89
10:56:48.055	-486.52
10:56:48.055	-486.23
10:56:48.055	-485.67
10:56:48.100	-484.14
10:56:48.100	-483.07
10:56:48.101	-481.93
10:56:49.120	-476.52
10:56:49.120	-434.09
10:56:59.848	-432.78
10:57:06.776	-431.15
10:57:07.153	-429.15
10:57:14.154	-428.28
10:58:29.710	-427.88
10:58:29.710	-426.96
10:58:29.711	-425.25
10:58:29.711	-424.69
10:58:29.732	-422.93
10:58:32.559	-422.07
10:58:41.317	-421.39
11:00:02.152	-419.59
11:00:03.660	-418.28
11:00:03.660	-391.66
11:00:03.780	-390.98
11:00:03.783	-389.32
11:00:03.829	-388.35
11:00:03.829	-387.7
11:00:04.308	-386.14
11:00:04.488	-384.43
11:00:06.045	-382.77
11:00:06.077	-381.77
11:00:07.509	-381.66
11:00:17.642	-381.35
11:00:26.465	-379.35
11:01:10.934	-377.35
11:01:10.975	-376.35
11:01:10.975	-375.04
11:02:44.124	-374.36
11:03:05.567	-373.66
11:03:18.234	-372.7
11:03:18.391	-371.66
11:03:18.391	-370.7
11:03:18.391	-370.3
11:03:18.392	-368.38
11:03:18.392	-366.94
11:04:22.820	-366.71
11:04:22.820	-365.04
11:04:32.357	-368.42
11:05:03.495	-366.33
11:05:03.495	-396.58
11:05:45.028	-454.74
11:07:15.177	-591.06
11:07:41.153	-522.9
11:08:07.090	-519.3
11:08:07.090	-517.95
11:08:12.743	-581.16
11:08:14.723	-517.95
11:08:25.792	-581.16
11:09:34.693	-580.06
11:16:33.037	-672.72
11:22:38.916	-681.2
11:22:38.916	-672.72
11:22:38.916	-768.86
11:22:40.006	-770.69
11:22:40.006	-780.54
11:22:40.006	-770.69
11:22:40.006	-873.2
11:22:40.006	-883.2
11:22:40.006	-873.2
11:22:40.006	-874.2
11:22:40.006	-874.63
11:22:40.006	-875.78
11:22:40.006	-973.44
11:23:13.295	-875.78
11:23:13.466	-973.44
11:26:52.910	-983.44
11:26:52.910	-973.44
11:26:52.910	-974.28
11:26:52.910	-977.36
11:26:52.910	-1070.02
11:28:49.805	-977.36
11:30:37.093	-975.65
11:30:37.254	-970.46
11:30:37.254	-968.75
11:30:37.632	-967.36
11:30:37.633	-964.7
11:30:37.786	-962.67
11:31:12.089	-961.17
11:32:05.865	-959.46
11:32:05.866	-957.36
11:32:05.866	-884.7
11:33:10.992	-882.93
11:33:11.153	-881.25
11:33:27.542	-879.48
11:33:27.542	-878.48
11:33:27.568	-877.67
