Time_Position	Position
09:00:00.553	100
09:00:00.553	0
09:00:10.720	-100
09:00:31.568	-200
09:00:37.004	-100
09:00:37.004	-200
09:02:00.806	-300
09:02:00.806	-200
09:03:59.768	-100
09:03:59.777	0
09:04:30.666	100
09:05:14.883	118
09:05:14.883	127
09:05:14.883	189
09:05:14.883	200
09:05:30.143	300
09:05:30.175	400
09:05:30.593	442
09:06:00.192	542
09:06:00.192	617
09:06:00.192	642
09:06:47.359	700
09:06:47.359	742
09:09:46.884	659
09:09:46.937	642
09:10:05.572	682
09:11:38.483	725
09:11:38.483	742
09:16:10.304	842
09:16:10.304	742
09:19:46.613	842
09:22:58.067	742
09:22:58.267	642
09:23:08.491	542
09:23:08.491	642
09:23:08.491	542
09:23:08.491	642
09:23:38.319	742
09:24:46.741	842
09:24:46.741	742
09:24:46.741	842
09:25:50.284	942
09:28:37.027	980
09:28:37.027	1042
09:32:41.253	1142
09:32:41.253	1042
09:34:13.577	1142
09:35:35.757	1042
09:35:35.824	942
09:37:21.101	842
09:39:24.783	742
09:41:41.407	642
09:41:41.407	742
09:42:54.797	842
09:43:59.678	742
09:44:12.049	842
09:44:12.060	942
09:44:12.089	892
09:44:12.089	842
09:48:03.663	942
09:48:08.095	855
09:48:08.095	842
09:48:42.426	942
09:50:21.526	842
09:50:21.553	942
09:50:21.574	1042
09:50:21.661	1142
09:50:21.820	1101
09:50:21.820	1042
09:50:21.820	1101
09:52:15.960	1001
09:53:22.700	1101
09:53:40.083	1201
09:54:34.666	1301
09:55:59.780	1401
10:01:04.438	1501
10:01:04.480	1507
10:01:04.508	1557
10:01:05.315	1601
10:01:22.487	1701
10:07:05.413	1801
10:07:05.413	1901
10:07:05.413	2001
10:09:43.079	1901
10:10:37.411	1801
10:12:42.363	1901
10:13:16.844	2001
10:15:20.765	2101
10:20:26.516	2201
10:20:26.516	2101
10:20:30.692	2142
10:20:30.692	2083
10:20:30.692	2142
10:20:37.032	2101
10:22:16.580	2011
10:22:16.580	2001
10:22:18.522	1901
10:31:08.690	1876
10:31:08.690	1801
10:36:00.380	1822
10:36:00.383	1901
10:38:48.491	2001
10:39:04.804	1921
10:39:04.804	1901
10:39:08.538	2001
10:39:08.538	2101
10:40:18.967	2201
10:41:47.338	2101
10:41:49.218	2001
10:41:49.218	2101
10:42:04.446	2190
10:42:04.447	2201
10:42:04.447	2301
10:42:13.726	2401
10:42:13.726	2501
10:43:29.330	2557
10:43:29.330	2601
10:44:14.253	2619
10:44:42.460	2719
10:45:33.090	2801
10:45:53.944	2819
10:46:24.803	2919
10:46:24.803	2948
10:50:46.387	3048
10:54:26.245	3148
10:54:32.186	3248
10:54:32.483	3348
10:57:29.579	3445
11:00:04.004	3448
11:00:04.004	3502
11:00:04.004	3548
11:00:11.618	3648
11:03:27.369	3748
11:03:27.369	3648
11:04:14.875	3748
11:05:04.823	3648
11:05:07.505	3548
11:14:52.546	3588
11:16:43.420	3488
11:19:34.429	3468
11:19:34.429	3434
11:20:21.788	3520
11:20:21.827	3534
11:25:17.248	3504
11:25:18.918	3434
11:25:18.918	3534
11:31:52.030	3564
11:31:52.030	3634
11:31:53.796	3534
11:32:37.695	3599
11:32:37.695	3634
11:32:41.456	3734
11:32:55.334	3657
11:32:55.334	3634
11:34:00.361	3734
11:34:19.061	3634
11:34:19.061	3734
11:34:26.112	3834
11:34:26.112	3900
11:34:26.112	3800
11:34:26.112	3900
11:34:26.113	3960
11:34:30.003	4000
11:34:30.003	4100
11:34:57.198	4000
11:35:29.393	3900
11:35:30.119	4000
11:35:30.119	3900
11:37:30.284	3800
11:46:32.934	3700
11:50:51.598	3600
11:53:38.252	3700
11:58:40.551	3600
11:58:47.454	3670
11:59:19.142	3770
12:13:10.854	3689
12:13:14.946	3708
12:13:14.946	3689
12:13:14.946	3770
12:19:24.708	3670
12:19:26.167	3570
12:19:26.167	3670
12:19:35.730	3770
12:19:45.759	3870
12:19:45.759	3775
12:19:45.759	3770
12:19:45.760	3870
12:23:29.672	3934
12:23:29.672	3970
12:27:09.835	4070
12:27:11.762	3970
12:28:14.621	3870
12:28:29.329	3770
12:28:35.484	3670
12:29:25.348	3770
12:29:35.105	3670
12:30:09.181	3570
12:30:09.181	3670
12:30:09.182	3770
12:30:34.398	3859
12:30:34.398	3870
12:31:29.844	3874
12:31:29.845	3945
12:31:29.845	3970
12:31:29.845	4070
12:31:29.988	4170
12:31:29.988	4270
12:31:40.914	4344
12:31:42.025	4370
12:32:12.159	4470
12:32:41.632	4570
12:33:49.882	4670
12:33:49.882	4770
12:33:50.423	4870
12:33:50.423	4770
12:34:11.217	4670
12:35:04.164	4616
12:35:07.958	4662
12:35:07.958	4616
12:35:07.958	4670
12:35:16.602	4770
12:35:53.636	4870
12:35:53.903	4770
12:35:55.828	4852
12:35:55.850	4870
12:36:14.096	4770
12:36:14.268	4870
12:44:06.906	4830
12:44:06.906	4770
12:44:42.139	4670
12:44:55.255	4570
12:45:27.128	4633
12:45:27.128	4670
12:45:35.165	4770
12:45:48.828	4701
12:46:10.441	4643
12:46:10.441	4601
12:46:56.356	4501
12:47:19.622	4401
12:47:33.452	4501
12:47:33.474	4601
12:56:09.875	4501
12:57:07.286	4601
12:59:34.760	4501
12:59:34.760	4601
13:02:15.023	4701
13:10:28.151	4601
13:14:05.862	4701
13:17:56.839	4601
13:18:51.099	4679
13:18:57.875	4779
13:18:57.875	4863
13:26:31.603	4963
13:35:02.724	5063
13:35:30.071	4963
13:35:30.076	4863
13:35:31.075	4963
13:36:31.900	5063
13:36:31.900	5133
13:36:31.900	5103
13:36:31.900	5133
13:36:31.900	5063
13:36:31.901	5163
13:36:31.903	5263
13:38:21.499	5363
13:38:21.636	5263
13:38:21.636	5363
13:41:14.813	5436
13:41:14.813	5463
13:51:03.384	5563
13:52:34.646	5490
13:53:20.026	5463
13:58:49.439	5363
13:58:49.439	5463
13:58:49.789	5398
14:01:04.506	5370
14:01:04.506	5363
14:10:04.258	5463
14:10:04.889	5397
14:13:40.033	5363
14:16:11.720	5263
14:16:11.720	5363
14:17:57.530	5263
14:18:13.581	5363
14:18:24.574	5463
14:18:24.574	5363
14:18:39.510	5463
14:18:39.510	5363
14:18:50.018	5463
14:18:50.392	5563
14:18:51.865	5663
14:21:02.515	5763
14:23:37.563	5708
14:23:40.662	5667
14:26:41.088	5663
14:26:41.113	5763
14:27:45.880	5663
14:27:45.880	5763
14:27:45.884	5663
14:31:57.109	5614
14:31:57.109	5563
14:31:57.109	5507
14:31:57.109	5551
14:31:57.109	5507
14:32:55.411	5563
14:33:50.184	5663
14:37:13.986	5763
14:50:59.347	5663
14:51:40.288	5763
14:51:40.288	5663
14:51:40.291	5563
14:51:40.291	5663
14:54:42.153	5563
14:55:23.077	5663
14:56:31.334	5763
14:57:35.967	5663
14:57:35.968	5563
14:57:35.989	5463
14:57:39.053	5369
14:59:20.565	5363
14:59:20.565	5463
14:59:23.091	5363
14:59:23.091	5463
14:59:23.092	5363
15:02:36.052	5292
15:02:42.238	5263
15:08:29.607	5308
15:08:29.607	5253
15:08:29.607	5308
15:08:29.607	5263
15:09:13.500	5363
15:09:14.848	5420
15:09:15.426	5499
15:09:22.411	5520
15:09:22.411	5420
15:11:29.320	5320
15:11:29.320	5420
15:11:29.845	5320
15:14:05.890	5420
15:14:06.029	5320
15:16:23.697	5220
15:17:22.928	5320
15:18:21.113	5278
15:18:21.113	5220
15:25:10.279	5320
15:25:10.280	5220
15:25:10.804	5153
15:25:10.804	5120
15:25:30.255	5220
15:26:06.448	5320
15:26:12.001	5220
15:26:23.160	5120
15:30:08.452	5092
15:30:08.452	4992
15:30:20.833	5092
15:31:02.380	4992
15:31:02.380	5092
15:31:02.401	4992
15:31:02.510	4892
15:31:02.926	4792
15:31:06.700	4892
15:31:12.853	4992
15:31:12.853	4982
15:31:12.853	4892
15:31:20.033	4988
15:31:20.033	4992
15:32:12.688	5092
15:32:50.946	5192
15:34:38.571	5092
15:34:38.625	4992
15:34:38.780	4892
15:36:43.950	4992
15:38:31.397	5078
15:38:31.397	5092
15:38:31.462	4992
15:38:31.519	5092
15:38:56.185	5192
15:40:01.114	5092
15:40:01.482	5192
15:40:01.482	5092
15:40:16.559	5192
15:40:41.111	5092
15:40:41.111	5192
15:40:54.270	5108
15:41:40.532	5092
15:41:44.500	5192
15:41:44.899	5116
15:41:57.579	5092
15:41:57.579	5104
15:41:57.579	5192
15:42:20.591	5292
15:42:28.896	5192
15:42:28.953	5096
15:42:28.953	5092
15:42:31.170	4992
15:43:52.105	5092
15:44:43.714	5115
15:44:53.794	5215
15:45:47.685	5296
15:51:48.222	5396
15:51:48.222	5496
15:51:48.225	5396
15:51:48.246	5425
15:51:48.251	5496
15:51:51.380	5396
15:51:55.978	5394
15:51:55.978	5296
15:52:59.546	5396
15:52:59.546	5296
15:53:01.635	5396
15:53:01.635	5496
15:53:01.635	5596
15:53:42.930	5696
15:53:42.930	5596
15:53:47.601	5696
15:54:15.140	5796
15:55:22.108	5896
15:55:27.585	5996
15:58:51.864	6096
15:58:58.763	5996
15:59:22.933	5896
16:01:15.733	5996
16:01:46.080	5955
16:01:46.080	5896
16:01:46.779	5996
16:01:46.833	6096
16:01:46.833	6188
16:01:46.855	6196
