Time_PnL	PnL
09:00:00.534	0.0
09:06:45.744	4.14
09:06:45.792	0.0
09:07:01.564	4.14
09:07:01.564	0.0
09:07:53.996	5.24
09:08:37.341	10.48
09:09:18.732	5.24
09:09:18.755	0.0
09:09:25.011	5.24
09:09:33.851	10.48
09:10:09.789	5.24
09:10:17.464	10.48
09:13:14.258	5.24
09:13:38.905	0.0
09:14:36.760	-20.0
09:15:44.940	-19.94
09:15:52.449	-15.7
09:15:52.449	-12.7
09:15:52.449	-10.0
09:15:52.477	-0.69
09:15:52.515	0.0
09:16:01.328	-20.0
09:16:02.875	0.0
09:16:10.591	3.89
09:16:10.591	5.88
09:16:10.591	10.0
09:16:10.591	13.22
09:16:10.612	19.1
09:16:10.614	20.0
09:16:10.837	10.0
09:16:36.460	-30.0
09:17:26.569	10.0
09:17:28.337	-30.0
09:17:30.396	10.0
09:17:37.979	13.44
09:17:37.979	20.0
09:17:40.160	25.18
09:17:40.181	27.18
09:17:40.181	30.0
09:17:40.181	50.0
09:17:44.141	52.18
09:17:44.141	55.88
09:17:44.141	58.06
09:17:44.162	60.0
09:17:44.162	63.76
09:17:44.162	69.07
09:17:44.162	70.0
09:18:29.221	60.0
09:20:11.476	64.12
09:20:11.476	68.67
09:20:11.476	70.0
09:20:52.970	90.0
09:20:59.787	95.88
09:23:22.955	100.0
09:23:22.955	110.0
09:23:22.955	100.0
09:23:52.900	80.0
09:24:17.526	0.0
09:28:39.951	-60.0
09:28:40.345	-130.0
09:29:23.742	-129.02
09:29:23.742	-120.0
09:35:45.850	-118.01
09:35:45.850	-117.17
09:35:45.850	-110.0
09:35:45.850	-96.58
09:35:45.850	-90.0
09:35:45.850	-40.12
09:35:45.986	-39.64
09:35:46.075	-34.96
09:35:46.076	-32.99
09:35:46.076	-30.39
09:35:46.097	-30.12
09:35:46.097	-26.88
09:35:46.097	-19.62
09:35:46.653	-10.12
09:35:46.653	19.76
09:35:46.654	21.05
09:35:46.655	24.13
09:35:46.655	29.13
09:35:46.822	29.76
09:35:46.822	49.64
09:38:00.321	-0.24
09:38:09.450	49.64
09:38:30.564	59.64
09:38:30.564	68.35
09:38:30.618	69.64
09:38:30.618	74.23
09:38:30.639	76.23
09:38:30.665	78.98
09:38:30.689	79.64
09:38:30.689	80.98
09:38:31.548	85.42
09:38:31.548	88.98
09:38:35.494	89.64
09:38:50.429	99.52
09:38:50.429	100.15
09:38:50.429	99.4
09:39:55.562	100.93
09:40:10.283	109.4
09:40:10.283	111.04
09:40:56.412	113.04
09:43:44.041	115.04
09:44:17.002	117.55
09:45:12.003	118.55
09:45:12.003	119.04
09:47:40.499	120.67
09:47:40.499	120.82
09:48:57.449	121.04
09:48:57.471	122.32
09:48:57.471	122.68
09:48:57.472	114.32
09:48:57.694	85.96
09:48:58.020	27.6
09:48:58.326	30.52
09:48:58.326	35.52
09:48:58.326	37.12
09:48:58.326	37.6
09:49:01.369	49.36
09:49:01.369	50.74
09:50:57.571	104.53
09:50:58.183	107.96
09:51:14.016	108.89
09:51:14.016	111.97
09:51:14.016	117.96
09:51:14.038	125.58
09:51:14.040	127.96
09:51:14.077	130.02
09:51:19.681	135.02
09:51:19.681	137.92
09:51:19.681	137.96
09:51:19.681	145.86
09:51:19.681	148.76
09:52:57.386	163.72
09:52:58.041	164.65
09:52:58.041	166.73
09:55:33.090	167.13
09:55:40.056	168.32
09:55:40.218	170.63
09:55:40.218	172.41
09:55:40.219	178.02
09:55:40.219	178.32
09:55:40.359	178.68
09:55:40.681	169.04
09:56:11.919	171.26
09:56:19.839	178.68
09:56:24.728	168.32
09:56:27.841	137.96
09:56:38.969	140.81
09:56:38.969	145.64
09:56:38.969	147.96
09:57:45.008	148.76
09:57:45.008	154.64
09:57:45.008	157.11
09:57:45.955	157.96
09:57:45.955	168.32
09:58:29.421	171.06
09:58:37.650	171.33
09:58:37.650	178.32
09:58:37.824	178.68
09:58:37.825	169.04
09:58:37.837	169.29
10:00:20.656	170.76
10:00:20.656	173.58
10:00:20.656	179.04
10:00:20.681	180.17
10:00:20.702	184.7
10:00:20.702	188.51
10:00:20.703	189.04
10:00:20.703	189.98
10:00:40.538	190.92
10:00:40.539	171.86
10:04:22.861	92.8
10:04:24.962	95.47
10:04:33.804	96.47
10:04:41.976	98.47
10:04:43.710	102.8
10:04:43.710	171.86
10:05:21.136	172.42
10:06:55.410	174.9
10:06:55.410	178.2
10:06:55.410	181.86
10:06:55.410	182.74
10:06:55.410	188.82
10:06:55.410	191.86
