Time_PnL	PnL
09:00:00.534	0.0
09:00:13.882	-100.0
09:00:52.301	-93.6
09:01:04.630	0.0
09:01:04.630	8.7
09:01:04.630	100.0
09:01:04.630	50.0
09:02:10.837	-50.0
09:02:10.838	0.0
09:02:10.838	50.0
09:02:10.881	-50.0
09:02:10.881	50.0
09:03:25.700	193.85
09:03:26.614	255.55
09:04:06.524	293.85
09:04:06.524	303.15
09:04:06.524	324.25
09:04:06.524	393.85
09:05:01.907	350.0
09:06:19.273	250.0
09:06:43.146	256.15
09:06:43.485	296.75
09:07:13.914	300.0
09:07:13.914	416.05
09:07:20.613	436.0
09:08:14.230	453.5
09:08:14.230	466.05
09:08:14.230	490.9
09:08:14.231	516.05
09:08:15.225	548.2
09:08:26.951	548.95
09:08:27.322	566.05
09:08:37.150	616.05
09:08:37.150	648.2
09:08:37.171	666.05
09:09:00.226	710.15
09:09:00.226	716.05
09:09:00.418	732.1
09:10:06.293	766.05
09:10:06.426	781.45
09:10:06.426	782.1
09:10:44.469	806.6
09:10:44.469	816.05
09:10:58.132	854.5
09:10:58.155	866.05
09:11:21.387	882.1
09:11:21.824	848.15
09:11:28.519	874.65
09:11:28.553	882.1
09:11:33.602	816.05
09:11:57.334	841.05
09:11:57.334	866.05
09:11:57.334	882.1
09:11:57.392	898.15
09:11:57.392	764.2
09:12:51.389	814.2
09:12:51.421	897.0
09:12:51.421	914.2
09:12:51.452	1012.9
09:12:51.452	1014.2
09:12:51.452	1081.7
09:12:51.452	1096.7
09:12:51.452	1164.2
09:12:51.485	1253.45
09:12:51.485	1266.05
09:12:51.995	1286.25
09:12:51.995	1150.0
09:13:07.467	950.0
09:13:12.690	450.0
09:13:13.041	700.0
09:13:13.079	450.0
09:13:18.510	150.0
09:13:21.788	295.05
09:13:21.788	300.0
09:13:21.788	450.0
09:13:21.788	1050.0
09:13:21.788	850.0
09:14:30.418	550.0
09:14:30.451	200.0
09:14:30.524	-250.0
09:14:40.736	-750.0
09:14:40.736	-800.0
09:14:40.736	-804.9
09:14:40.736	-1179.9
09:14:43.780	-804.9
09:14:45.620	-1179.9
09:14:48.233	-804.9
09:14:51.210	-1179.9
09:15:28.015	-1604.9
09:15:28.578	-1179.9
09:15:30.728	-754.9
09:15:31.777	-1179.9
09:15:49.246	-754.9
09:16:05.095	-735.8
09:16:05.095	-704.9
09:16:23.920	-1079.9
09:16:59.707	-1454.9
09:17:20.004	-1504.9
09:17:20.004	-1554.9
09:17:20.004	-1583.4
09:17:20.004	-2383.4
09:17:22.418	-1983.4
09:17:24.943	-2383.4
09:17:26.433	-1983.4
09:17:26.433	-2383.4
09:17:48.544	-1975.3
09:17:48.545	-2383.4
09:17:48.632	-2833.4
09:17:50.911	-3333.4
09:17:50.911	-3833.4
09:17:50.936	-3458.4
09:17:51.532	-3083.4
09:17:52.328	-3458.4
09:17:52.999	-3833.4
09:17:55.464	-3458.4
09:17:58.980	-3833.4
09:18:11.645	-4258.4
09:18:11.672	-3833.4
09:18:22.700	-4258.4
09:18:27.196	-3833.4
09:18:43.317	-3408.4
09:18:43.356	-3833.4
09:18:43.659	-3408.4
09:18:43.706	-3833.4
09:18:58.655	-3408.4
09:18:58.680	-3833.4
09:18:59.069	-3408.4
09:19:08.326	-3358.4
09:19:13.990	-3317.45
09:19:22.147	-3308.4
09:19:22.147	-2983.4
09:19:40.365	-2957.15
09:19:40.365	-2933.4
09:19:40.798	-2898.9
09:19:41.335	-2893.9
09:19:44.537	-2883.4
09:19:44.537	-2658.4
09:19:46.936	-2655.95
09:19:46.936	-2933.4
09:19:51.676	-2655.95
09:19:51.698	-2933.4
09:19:53.613	-2655.95
09:19:53.636	-2933.4
09:19:53.663	-2655.95
09:19:53.686	-2933.4
09:20:48.363	-3358.4
09:21:08.325	-3331.2
09:21:08.325	-3315.4
09:21:08.325	-3308.4
09:21:08.349	-3273.65
09:21:08.662	-3268.65
09:21:11.315	-3258.4
09:21:11.315	-2933.4
09:21:49.757	-2883.4
09:21:49.757	-2877.95
09:21:49.757	-2868.1
09:21:49.757	-2863.1
09:21:49.757	-2833.4
09:21:49.757	-2818.55
09:21:49.757	-2783.4
09:21:49.757	-2779.45
09:21:49.778	-2740.35
09:21:53.316	-2733.4
09:22:04.438	-2727.95
09:22:04.438	-2722.25
09:22:04.438	-2683.4
09:22:04.438	-2458.4
09:22:04.490	-2444.15
09:22:04.513	-2408.4
09:22:04.513	-2405.05
