Time_Position	Position
09:00:05.635	100
09:00:05.635	144
09:01:16.225	214
09:01:38.930	294
09:05:05.997	414
09:07:17.584	524
09:14:07.261	779
09:14:19.407	1000
09:14:26.634	1036
09:14:26.769	1528
09:14:26.771	1958
09:14:36.760	2000
09:15:44.940	1994
09:15:52.449	1570
09:15:52.449	1270
09:15:52.449	1000
09:15:52.477	69
09:15:52.515	0
09:16:01.328	-340
09:16:01.328	-1000
09:16:01.328	-1500
09:16:01.328	-1983
09:16:01.328	-2000
09:16:10.591	-1611
09:16:10.591	-1412
09:16:10.591	-1000
09:16:10.591	-678
09:16:10.612	-90
09:16:10.614	0
09:16:10.836	166
09:16:10.836	272
09:16:10.836	372
09:16:10.837	960
09:16:10.837	1000
09:16:10.977	1588
09:16:15.962	1776
09:16:24.561	1931
09:16:27.611	2000
09:16:27.613	2173
09:16:27.613	2761
09:16:27.635	3000
09:16:27.635	3235
09:16:27.635	3615
09:16:31.759	3915
09:16:36.460	4000
09:17:37.979	3656
09:17:37.979	3000
09:17:40.160	2482
09:17:40.181	2282
09:17:40.181	2000
09:17:44.141	1782
09:17:44.141	1412
09:17:44.141	1194
09:17:44.162	1000
09:17:44.162	624
09:17:44.162	93
09:17:44.162	0
09:18:29.196	588
09:18:29.221	1000
09:20:11.476	588
09:20:11.476	133
09:20:11.476	0
09:20:11.476	-1000
09:20:11.476	-1638
09:20:11.476	-1958
09:20:11.489	-2000
09:20:59.787	-1412
09:23:22.955	-1000
09:23:22.955	0
09:23:22.955	1000
09:23:35.835	1588
09:23:35.835	1770
09:23:52.900	2000
09:24:04.050	2136
09:24:04.072	2724
09:24:04.072	3000
09:24:04.072	3030
09:24:07.115	3525
09:24:07.115	3826
09:24:17.526	4000
09:28:39.926	4223
09:28:39.926	5000
09:28:39.948	5176
09:28:39.949	5376
09:28:39.951	5745
09:28:39.951	6000
09:28:39.982	6418
09:28:40.345	6419
09:28:40.345	6619
09:28:40.345	7000
09:28:40.568	7130
09:29:20.982	7188
09:29:23.742	7090
09:29:23.742	6188
09:29:23.743	6438
09:30:25.250	6538
09:31:29.693	6888
09:33:37.903	6988
09:35:45.850	6789
09:35:45.850	6705
09:35:45.850	5988
09:35:45.850	5317
09:35:45.850	4988
09:35:45.986	4940
09:35:46.075	4472
09:35:46.076	4275
09:35:46.076	4015
09:35:46.097	3988
09:35:46.097	3826
09:35:46.097	3463
09:35:46.653	2988
09:35:46.654	2859
09:35:46.655	2551
09:35:46.655	2051
09:35:46.822	1988
09:37:54.679	2672
09:37:54.679	2988
09:37:54.700	3260
09:37:54.701	3848
09:37:54.702	3948
09:37:54.705	3988
09:37:54.725	4031
09:37:59.964	4131
09:37:59.964	4219
09:38:00.064	4374
09:38:00.321	4674
09:38:00.321	4988
09:38:30.564	3988
09:38:30.564	3117
09:38:30.618	2988
09:38:30.618	2529
09:38:30.639	2329
09:38:30.665	2054
09:38:30.689	1988
09:38:30.689	1854
09:38:31.548	1410
09:38:31.548	1054
09:38:35.494	988
09:38:50.429	-12
09:38:50.429	-75
09:38:50.429	-76
09:38:50.429	-159
09:38:50.429	-242
09:38:50.429	-830
09:38:50.429	-1012
09:39:51.088	-1164
09:39:55.562	-1011
09:40:10.283	-164
09:40:28.869	-464
09:40:28.869	-651
09:40:56.412	-451
09:43:44.041	-251
09:44:17.002	137
09:44:17.002	149
09:45:12.003	49
09:45:12.003	-51
09:45:12.405	-313
09:45:12.405	-364
09:47:40.499	-201
09:47:40.499	-186
09:48:57.449	-164
09:48:57.471	-36
09:48:57.471	494
09:48:57.471	694
09:48:57.472	836
09:48:57.691	1424
09:48:57.691	1836
09:48:57.691	2012
09:48:57.692	2212
09:48:57.693	2711
09:48:57.694	2836
09:48:57.804	3424
09:48:57.805	3836
09:48:57.805	3842
09:48:57.806	4002
09:48:57.807	4095
09:48:57.807	4595
09:48:57.810	4755
09:48:57.825	4836
09:48:57.825	5343
09:48:57.826	5436
09:48:58.020	5836
09:48:58.326	5544
09:48:58.326	5044
09:48:58.326	4884
09:48:58.326	4836
09:48:58.375	4848
09:48:58.375	5366
09:48:58.375	5816
09:49:01.369	5228
09:49:01.369	5159
09:49:06.461	5191
09:49:06.461	5235
09:49:06.461	5259
09:49:56.322	5379
09:50:58.183	5036
09:51:14.016	4943
09:51:14.016	4635
09:51:14.016	4036
09:51:14.038	3274
09:51:14.040	3036
09:51:14.077	2830
09:51:19.681	2330
09:51:19.681	2040
09:51:19.681	2036
09:51:19.681	1641
09:51:19.681	1496
09:52:58.041	1403
09:52:58.041	1195
09:55:33.090	1155
09:55:40.056	1036
09:55:40.218	805
09:55:40.218	627
09:55:40.219	66
09:55:40.219	36
09:55:40.359	-397
09:55:40.408	-597
09:55:40.681	-964
09:56:11.919	-742
09:56:19.839	36
09:56:24.707	558
09:56:24.728	1036
09:56:25.555	1374
09:56:25.557	1830
09:56:27.838	2036
09:56:27.838	2358
09:56:27.840	2444
09:56:27.841	2882
09:56:27.841	3036
09:56:38.969	2751
09:56:38.969	2268
09:56:38.969	2036
09:57:45.008	1956
09:57:45.008	1368
09:57:45.008	1121
09:57:45.955	1036
09:58:29.421	762
09:58:37.650	735
09:58:37.650	36
09:58:37.824	-398
09:58:37.825	-900
09:58:37.825	-964
09:58:37.837	-939
09:58:39.359	-1155
09:58:42.203	-1656
09:59:52.597	-1939
09:59:52.597	-2069
10:00:20.656	-1922
10:00:20.656	-1640
10:00:20.656	-1094
10:00:20.681	-981
10:00:20.702	-528
10:00:20.702	-147
10:00:20.703	-94
10:00:40.538	373
10:00:40.538	869
10:00:40.538	906
10:00:40.538	1369
10:00:40.538	1750
10:00:40.539	1906
10:02:16.940	2064
10:02:35.383	2378
10:02:35.383	2878
10:02:35.383	2906
10:02:35.383	3351
10:03:33.327	3906
10:03:33.327	4451
10:03:33.333	4456
10:04:22.727	4906
10:04:22.727	5556
10:04:22.727	5906
10:04:22.727	6056
10:04:22.727	6556
10:04:22.727	6906
10:04:22.727	6937
10:04:22.860	7237
10:04:22.860	7737
10:04:22.861	7906
10:04:24.962	7639
10:04:33.804	7539
10:04:41.976	7339
10:04:43.710	6906
10:05:21.136	6850
10:06:55.410	6602
10:06:55.410	6272
10:06:55.410	5906
10:06:55.410	5818
10:06:55.410	5210
10:06:55.410	4906
10:07:15.038	4656
10:07:15.133	4156
10:07:15.149	3906
10:07:40.251	4300
10:07:40.251	4906
10:10:10.764	5006
10:10:30.930	5906
10:10:30.930	6906
10:10:30.930	7906
10:10:30.967	8179
10:10:30.967	8906
10:10:30.983	8936
10:10:31.007	9136
10:10:31.007	9659
10:10:31.007	9718
10:10:31.007	10090
10:10:31.007	10718
10:10:31.007	11718
10:10:31.007	12718
10:10:31.007	10218
10:10:39.818	9849
10:10:39.818	9644
10:11:37.801	9541
10:11:37.801	9320
10:11:41.926	9241
10:11:41.926	9218
10:12:05.006	9527
10:12:05.006	9936
10:12:05.006	10218
10:12:05.006	9978
10:12:05.006	9488
10:12:05.006	8488
10:12:05.006	7988
10:12:05.006	7718
10:12:20.542	8515
10:12:20.542	8718
10:13:05.705	8768
10:17:17.298	8582
10:17:17.298	8468
10:17:17.298	8049
10:18:50.181	7768
10:18:50.181	7660
10:20:32.339	7371
10:20:51.179	7090
10:20:51.179	6768
10:20:53.986	6607
10:20:53.986	5861
10:20:53.986	5768
10:20:55.571	5781
10:20:55.571	6281
10:21:04.648	6381
10:21:46.874	6721
10:21:46.874	6768
10:26:41.589	6429
10:26:41.589	5929
10:26:41.589	5768
10:26:41.614	5489
10:26:43.509	4768
10:26:43.509	4733
10:26:43.509	4253
10:26:43.509	3768
10:26:54.998	4768
10:27:09.067	4792
10:27:09.067	5211
10:27:09.067	5768
10:27:09.090	5799
10:27:09.090	6299
10:27:09.090	6768
10:27:09.119	6387
10:27:09.119	6228
10:27:12.852	5768
10:28:11.049	6268
10:28:11.049	6768
10:28:11.049	7074
10:28:11.049	7768
10:28:25.235	7946
10:28:25.235	8446
10:28:25.256	8768
10:28:25.256	9038
10:28:25.256	9538
10:28:25.256	9768
10:28:26.382	9916
10:28:26.382	9947
10:28:26.382	9967
10:28:26.382	10279
10:28:26.382	10504
10:28:26.382	10613
10:28:26.382	10768
10:28:26.382	10473
10:28:26.382	10453
10:28:26.382	10141
10:28:26.382	9141
10:28:26.382	10141
10:28:26.382	9807
10:28:26.382	9268
10:28:26.382	9807
10:28:26.931	10218
10:28:26.931	10907
10:28:26.931	10596
10:28:26.931	10907
10:28:26.931	10207
10:28:26.931	9803
10:28:26.931	9281
10:28:26.931	8718
10:28:40.713	8318
10:33:05.619	7718
10:35:23.326	7918
10:35:23.326	8718
10:35:23.347	8806
10:35:23.348	9106
10:35:23.348	9589
10:35:23.349	9718
10:35:40.546	10118
10:35:40.546	10619
10:35:40.546	10718
10:35:40.546	11207
10:35:40.546	11707
10:35:40.546	11718
10:35:40.546	11306
10:35:40.546	10718
10:35:40.546	10218
10:35:40.546	9718
10:35:40.546	9448
10:35:40.546	9348
10:35:40.546	9218
10:37:00.001	9176
10:37:01.368	9020
10:37:01.389	8869
10:41:59.565	8465
10:41:59.565	8218
10:41:59.565	7790
10:41:59.565	7564
10:41:59.565	7390
10:41:59.565	7218
10:42:10.557	6857
10:42:10.557	6357
10:42:10.558	6218
10:44:22.243	6395
10:45:30.077	5695
10:45:30.077	5469
10:47:33.764	5395
10:47:33.764	5298
10:47:33.764	4798
10:47:33.764	4395
10:47:33.764	4298
10:47:33.789	3458
10:47:33.828	3395
10:50:55.706	3730
10:51:46.250	3930
10:53:30.306	3917
10:53:30.306	3421
10:53:30.306	2930
10:53:30.418	2745
10:53:30.439	2281
10:53:30.439	1930
10:53:30.508	1578
10:53:37.933	930
10:53:41.432	430
10:53:41.432	-70
10:53:41.432	-1070
10:54:07.268	-1521
10:54:07.268	-2070
10:54:54.658	-2170
10:54:54.836	-2238
10:54:54.836	-2709
10:54:54.836	-3070
10:54:54.836	-3109
10:54:54.836	-3697
10:54:54.836	-4070
10:55:09.424	-4853
10:55:09.424	-5070
10:55:09.424	-5298
10:55:09.424	-5798
10:55:09.424	-6070
10:55:09.424	-6298
10:55:09.523	-6598
10:55:11.635	-6503
10:55:11.635	-6017
10:55:11.635	-5598
10:55:11.642	-5964
10:55:21.736	-5464
10:55:28.757	-5900
10:55:28.757	-6098
10:56:03.156	-5598
10:56:03.156	-5109
10:56:03.156	-4598
10:56:03.178	-4586
10:56:03.178	-4086
10:56:03.178	-3598
10:56:52.756	-4598
10:57:15.604	-4694
11:01:02.756	-4971
11:02:49.961	-4771
11:05:28.682	-4841
11:05:28.682	-5067
11:05:28.682	-5398
11:05:28.682	-6398
11:10:27.477	-5398
11:10:27.641	-4694
11:10:27.641	-4398
11:10:28.080	-4076
11:10:28.080	-3978
11:10:28.101	-3598
11:10:28.101	-3478
11:10:28.116	-2890
11:10:28.116	-2598
11:10:28.116	-2390
11:10:29.961	-2190
11:10:39.904	-1598
11:10:39.904	-598
11:16:25.628	-1186
11:16:25.628	-1598
11:16:25.628	-1686
11:16:25.628	-1991
11:16:25.628	-2491
11:16:25.629	-2598
11:17:26.333	-2688
11:17:26.333	-3276
11:17:26.333	-3598
11:17:26.334	-2598
11:18:33.963	-2460
11:25:04.385	-2760
11:25:04.385	-2932
11:25:04.385	-3260
11:25:04.386	-3932
11:25:04.386	-4066
11:25:04.386	-4566
11:26:17.009	-3954
11:26:17.033	-3704
11:26:17.033	-3654
11:26:17.033	-3154
11:26:17.033	-2704
