Time_Position	Position
09:00:05.077	-1085
09:00:08.608	-1100
09:00:13.882	-2200
09:00:52.301	-2136
09:01:04.630	-1113
09:01:04.630	-1100
09:01:04.630	-105
09:01:04.630	0
09:01:04.630	1100
09:02:10.837	2200
09:02:10.838	1100
09:02:10.881	2200
09:02:10.903	2300
09:02:10.903	2316
09:02:26.896	3077
09:03:26.614	2660
09:04:06.524	1977
09:04:06.524	1973
09:04:06.524	1191
09:04:06.529	877
09:06:10.803	1100
09:06:19.232	1877
09:06:19.273	2200
09:06:42.597	3300
09:06:42.597	3521
09:06:43.146	3198
09:06:43.485	2421
09:06:43.513	3198
09:07:13.943	3521
09:07:15.048	3909
09:07:18.578	4621
09:07:20.613	4222
09:07:23.068	5001
09:07:24.070	5322
09:07:44.147	5589
09:07:44.196	6317
09:08:14.230	5967
09:08:14.230	5616
09:08:14.230	5219
09:08:14.231	4516
09:08:14.231	4471
09:08:15.225	3723
09:08:15.419	3823
09:08:26.951	3808
09:08:27.322	3516
09:08:27.322	3425
09:08:34.893	3430
09:08:37.150	2421
09:08:37.150	2178
09:08:37.171	1321
09:09:00.226	939
09:09:00.226	221
09:09:00.418	133
09:09:00.492	-879
09:10:06.293	221
09:10:06.338	346
09:10:06.426	-494
09:10:44.469	83
09:10:44.469	481
09:10:44.469	1581
09:10:58.105	1321
09:11:18.909	1310
09:11:21.365	776
09:11:21.365	242
09:11:21.387	221
09:11:21.824	117
09:11:28.520	-417
09:11:33.602	-879
09:11:57.334	-917
09:11:57.334	-1917
09:11:57.334	-1979
09:11:57.392	-3079
09:12:40.970	-4179
09:12:40.970	-4251
09:12:40.970	-4772
09:12:40.970	-5279
09:12:51.389	-4179
09:12:51.421	-4117
09:12:51.421	-3289
09:12:51.421	-3079
09:12:51.452	-2130
09:12:51.452	-1979
09:12:51.485	-879
09:12:51.510	-249
09:12:51.533	221
09:12:51.533	420
09:12:51.564	1176
09:12:51.565	1321
09:12:51.995	1436
09:12:51.995	2299
09:12:52.925	2421
09:12:53.201	3110
09:13:03.444	3300
09:13:07.467	3714
09:13:07.926	4400
09:13:09.054	4422
09:13:12.690	5422
09:13:13.019	5500
09:13:13.041	5422
09:13:13.041	4512
09:13:13.041	4400
09:13:13.079	5422
09:13:13.103	5500
09:13:13.103	5537
09:13:18.510	5737
09:13:18.510	5837
09:13:18.510	5937
09:13:18.510	6437
09:13:18.510	6537
09:13:18.510	6600
09:13:18.510	7537
09:13:18.510	7700
09:14:30.451	8112
09:14:30.477	8729
09:14:30.477	8800
09:14:30.500	9618
09:14:30.500	9687
09:14:30.500	9900
09:14:40.736	11000
09:14:40.736	9857
09:14:40.736	9757
09:14:40.736	8757
09:14:40.736	8500
09:15:28.015	9211
09:15:28.015	9600
09:16:05.095	9218
09:16:05.095	8500
09:16:59.707	8800
09:16:59.707	9400
09:17:01.404	9413
09:17:01.404	9600
09:17:03.538	9950
09:17:07.929	10086
09:17:07.929	9472
09:17:07.929	10086
09:17:07.929	10073
09:17:07.929	9073
09:17:07.929	8200
09:17:20.005	8937
09:17:20.005	9300
09:17:24.943	9355
09:17:26.433	9862
09:17:28.128	10008
09:17:28.128	9616
09:17:28.128	10008
09:17:28.128	9590
09:17:28.128	9083
09:17:28.128	8083
09:17:28.128	7900
09:17:48.632	9000
09:17:50.911	10100
09:17:50.911	9100
09:17:50.911	9025
09:17:50.911	8508
09:17:50.911	7600
09:18:01.263	7721
09:18:11.645	7800
09:18:11.645	7875
09:18:11.645	8700
09:19:08.326	7674
09:19:08.326	7600
09:19:13.990	6881
09:19:22.147	6500
09:19:40.365	5975
09:19:40.365	5400
09:19:40.798	4810
09:19:41.335	4710
09:19:44.537	4300
09:19:44.560	4836
09:19:46.936	5299
09:19:46.936	5400
09:19:46.936	5749
09:19:55.428	5819
09:19:55.428	6208
09:20:43.788	6500
09:20:43.788	6806
09:20:43.788	6984
09:20:43.788	7600
09:20:48.307	8156
09:20:48.363	8700
09:21:08.325	8156
09:21:08.325	7840
09:21:08.325	7600
09:21:08.349	7005
09:21:08.662	6905
09:21:11.315	6500
09:21:20.506	7600
09:21:20.531	8700
09:21:38.829	8773
09:21:38.829	8774
09:21:49.757	7674
09:21:49.757	7665
09:21:49.757	7468
09:21:49.757	7368
09:21:49.757	6574
09:21:49.757	6477
09:21:49.757	5695
09:21:49.778	5474
09:21:49.778	4913
09:21:50.629	5179
09:21:50.629	5519
09:21:53.316	4980
09:21:55.528	5400
09:22:04.438	4795
09:22:04.438	4300
09:22:04.490	4015
09:22:04.513	3233
09:22:09.174	3200
09:22:09.174	3133
09:22:17.457	2100
09:22:17.457	1433
09:22:43.347	1000
09:22:53.905	1100
09:22:53.905	1500
09:22:53.927	2100
09:24:29.246	2000
09:24:29.246	1500
09:24:29.246	1069
09:24:29.246	1000
09:24:29.246	669
09:24:29.246	537
09:24:45.809	418
09:24:45.809	-100
09:24:45.809	-607
09:24:45.809	-1092
09:24:45.809	-1200
09:24:45.809	-1301
09:24:48.089	-2300
09:24:48.089	-2301
09:24:48.090	-3400
09:24:48.136	-4233
09:24:48.137	-4500
09:25:13.767	-4910
09:25:13.787	-5600
09:25:14.628	-5040
09:25:42.304	-4500
09:25:42.347	-5249
09:25:42.829	-5094
09:26:18.947	-4925
09:26:18.947	-4322
09:26:18.947	-4173
09:26:18.947	-4149
09:26:18.947	-3502
09:26:18.947	-3049
09:26:39.030	-2804
09:26:39.137	-2201
09:26:39.137	-1949
09:26:47.394	-1294
09:26:52.228	-1075
09:27:25.823	-849
09:27:25.823	13
09:27:25.869	251
09:27:25.896	925
09:27:25.897	1325
