Time_Position	Position
09:00:06.508	-210
09:00:08.380	-578
09:00:16.784	-678
09:00:16.784	-1000
09:01:50.315	-854
09:01:50.315	-600
09:02:38.077	-1239
09:02:40.137	-1600
09:03:14.302	-2141
09:03:16.350	-2560
09:03:16.350	-2600
09:04:28.906	-2420
09:04:28.906	-1830
09:04:28.906	-1600
09:06:07.732	-2090
09:06:07.732	-2390
09:06:07.732	-2589
09:06:09.328	-2600
09:06:09.328	-2689
09:06:09.328	-2802
09:06:09.358	-3016
09:06:11.133	-3129
09:06:11.133	-3506
09:06:13.868	-3600
09:06:51.048	-3723
09:06:51.048	-4600
09:07:22.641	-5075
09:07:22.641	-5600
09:07:24.167	-5897
09:07:24.167	-6387
09:07:24.194	-6600
09:07:24.754	-6787
09:07:24.754	-7277
09:07:24.754	-7600
09:07:25.474	-7498
09:07:48.511	-7540
09:07:53.540	-8030
09:07:53.541	-8498
09:10:09.588	-9083
09:10:59.340	-9217
09:11:26.110	-9387
09:11:26.110	-9498
09:11:49.974	-9555
09:11:49.995	-9955
09:12:19.054	-10243
09:12:19.054	-9988
09:12:19.054	-10243
09:12:19.054	-9343
09:12:19.054	-8943
09:12:19.054	-8793
09:12:19.054	-8593
09:12:19.054	-7998
09:17:26.103	-7508
09:19:56.967	-7308
09:20:53.008	-7065
09:20:53.076	-6998
09:20:53.076	-6956
09:20:53.115	-6856
09:21:45.694	-6456
09:22:16.254	-6379
09:22:16.254	-5998
09:22:16.254	-5979
09:22:16.254	-5615
09:22:16.254	-5456
09:22:52.350	-5056
09:22:52.350	-4998
09:26:45.774	-4976
09:26:45.774	-4876
09:26:45.775	-4386
09:26:45.775	-3998
09:26:47.047	-4198
09:26:47.047	-4498
09:27:14.920	-4343
09:27:14.920	-4178
09:27:14.966	-4150
09:27:14.966	-3770
09:27:14.966	-3498
09:27:30.081	-3298
09:27:56.828	-2827
09:27:56.828	-2600
09:27:56.828	-2430
09:27:56.828	-2298
09:28:16.418	-2009
09:28:16.418	-1808
09:28:16.419	-1600
09:29:38.109	-1628
09:29:38.109	-2008
09:29:38.109	-2039
09:29:38.109	-2492
09:29:38.109	-2600
09:29:39.095	-2690
09:29:39.095	-3096
09:29:39.095	-3140
09:29:39.095	-3600
09:29:43.293	-3901
09:29:43.314	-4101
09:29:43.314	-4360
09:30:00.069	-4600
09:31:35.876	-4200
09:31:35.876	-4000
09:31:35.876	-3600
09:36:11.293	-3926
09:36:11.293	-3942
09:36:11.293	-4100
09:36:11.293	-4356
09:36:11.319	-5100
09:36:11.340	-5374
09:36:11.341	-5974
