Time_PnL	PnL
09:00:00.537	0.0
09:05:17.631	-2.0
09:05:38.787	0.0
09:06:17.039	-2.0
09:06:20.279	0.0
09:06:26.990	1.0
09:10:04.714	2.0
09:10:06.016	3.0
09:10:36.920	4.0
09:11:13.063	3.0
09:11:13.063	5.0
09:11:13.247	3.0
09:11:15.189	4.0
09:11:15.588	3.0
09:11:24.326	4.0
09:11:24.622	5.0
09:11:24.676	6.0
09:11:24.697	7.0
09:11:24.731	6.0
09:11:24.732	7.0
09:12:15.154	8.0
09:12:17.225	9.0
09:12:52.861	10.0
09:12:52.933	9.0
09:12:54.916	10.0
09:15:15.189	11.0
09:15:18.831	12.0
09:15:27.688	11.0
09:15:33.793	12.0
09:15:48.602	11.0
09:15:48.651	10.0
09:15:48.683	9.0
09:16:51.472	10.0
09:18:05.965	11.0
09:18:06.408	12.0
09:18:15.181	11.0
09:18:27.826	10.0
09:18:40.476	11.0
09:18:44.104	10.0
09:18:44.104	9.0
09:18:44.128	11.0
09:18:44.131	9.0
09:18:44.519	11.0
09:19:16.408	8.0
09:19:16.470	5.0
09:19:16.496	2.0
09:19:22.579	-1.0
09:19:46.970	2.0
09:20:25.253	5.0
09:21:59.638	2.0
09:21:59.762	-2.0
09:22:00.164	-6.0
09:22:00.165	-10.0
09:22:08.183	-6.0
09:22:14.064	-10.0
09:22:17.988	-6.0
09:23:45.425	-2.0
09:23:45.425	2.0
09:23:51.197	3.0
09:23:51.197	6.0
09:23:51.197	9.0
09:23:51.340	12.0
09:24:29.538	9.0
09:24:29.593	6.0
09:24:30.646	9.0
09:24:30.646	6.0
09:24:30.646	9.0
09:24:30.646	6.0
09:24:34.310	3.0
09:24:34.311	6.0
09:24:43.674	3.0
09:24:43.710	6.0
09:24:43.710	9.0
09:24:43.752	6.0
09:24:43.796	3.0
09:24:54.103	0.0
09:25:06.920	3.0
09:25:07.615	0.0
09:25:07.616	-3.0
09:25:07.617	0.0
09:25:07.621	-3.0
09:26:10.936	-6.0
09:26:15.658	-3.0
09:26:15.658	0.0
