Time_Position	Position
09:00:05.077	-1000
09:00:13.882	-2000
09:00:52.301	-1936
09:01:04.630	-1000
09:01:04.630	-913
09:01:04.630	0
09:01:04.630	95
09:01:04.630	1000
09:02:10.837	2000
09:02:10.838	1000
09:02:10.881	2000
09:02:10.903	2100
09:02:10.903	2116
09:02:26.896	2877
09:03:26.614	2260
09:04:06.524	1877
09:04:06.524	1784
09:04:06.524	1573
09:04:06.524	877
09:06:10.803	1000
09:06:19.232	1877
09:06:19.273	2000
09:06:42.597	3000
09:06:42.597	3321
09:06:43.146	3198
09:06:43.485	2386
09:07:13.914	2321
09:07:13.943	2386
09:07:15.048	3097
09:07:18.578	3321
09:07:20.613	2922
09:07:23.068	3922
09:07:43.206	4922
09:08:14.230	4572
09:08:14.230	4321
09:08:14.230	3824
09:08:14.231	3321
09:08:15.225	2678
09:08:26.951	2663
09:08:27.322	2321
09:08:34.893	3321
09:08:37.150	2321
09:08:37.150	1678
09:08:37.171	1321
09:09:00.226	439
09:09:00.226	321
09:09:00.418	-367
09:09:00.492	-679
09:10:06.293	132
09:10:06.293	321
09:10:06.426	13
09:10:06.426	-679
09:10:44.469	-189
09:10:44.469	321
09:10:44.469	1321
09:10:58.132	552
09:10:58.155	321
09:11:21.387	-149
09:11:21.824	-679
09:11:28.519	-149
09:11:28.553	186
09:11:33.574	321
09:11:33.575	831
09:11:33.602	1321
09:11:57.334	821
09:11:57.334	321
09:11:57.392	-679
09:11:57.392	-1679
09:11:57.392	-2679
09:12:40.970	-3679
09:12:40.970	-4251
09:12:40.970	-4679
09:12:51.389	-3679
09:12:51.421	-2851
09:12:51.421	-2679
09:12:51.452	-1692
09:12:51.452	-1679
09:12:51.452	-1229
09:12:51.452	-1129
09:12:51.452	-679
09:12:51.485	-84
09:12:51.485	321
09:12:51.533	846
09:12:51.564	1321
09:12:51.995	1862
09:12:51.995	2321
09:12:51.995	2725
09:12:53.201	3000
09:13:07.467	3590
09:13:07.467	4000
09:13:09.054	4040
09:13:12.690	5000
09:13:13.103	5115
09:13:18.510	5315
09:13:18.510	5415
09:13:18.510	5515
09:13:18.510	6000
09:13:21.788	5033
09:13:21.788	5000
09:13:21.788	4000
09:13:30.694	4388
09:13:37.205	5000
09:14:30.418	6000
09:14:30.451	7000
09:14:30.477	7539
09:14:30.499	8000
09:14:30.522	8354
09:14:30.522	8935
09:14:30.524	9000
09:14:40.736	10000
09:14:40.736	8698
09:14:40.736	8598
09:14:40.736	7598
09:14:40.736	7500
09:15:28.015	8211
09:15:28.015	8500
09:16:05.095	8118
09:16:05.095	7500
09:17:03.538	8500
09:17:20.002	8512
09:17:20.003	9500
09:17:20.004	9637
09:17:20.004	10285
09:17:20.004	10070
09:17:20.004	10285
09:17:20.004	9285
09:17:20.004	8285
09:17:20.004	8000
09:17:28.128	8146
09:17:34.532	8162
09:17:48.632	9000
09:17:48.699	9025
09:17:48.699	9413
09:17:50.911	9801
09:17:50.911	10000
09:17:50.911	9000
09:17:50.911	8925
09:17:50.911	8408
09:17:50.911	7500
09:18:01.263	7621
09:18:11.645	7700
09:18:11.645	7775
09:18:11.645	8500
09:19:08.326	7500
09:19:13.990	6681
09:19:22.147	6500
09:19:40.365	5975
09:19:40.365	5500
09:19:40.798	4810
