Time_Position	Position
09:00:09.434	-2
09:06:57.638	-3
09:09:24.255	2
09:09:24.255	3
09:09:24.255	9
09:13:40.948	14
09:13:40.948	17
09:13:40.948	18
09:13:40.949	24
09:16:25.951	29
09:16:25.951	35
09:17:06.988	40
09:17:15.326	46
09:17:52.606	64
09:17:52.652	74
09:17:52.697	92
09:17:53.411	117
09:18:11.784	128
09:18:11.829	148
09:18:12.432	173
09:19:07.689	174
09:19:08.374	180
09:19:08.447	198
09:19:08.494	218
09:19:08.494	224
09:19:09.352	242
09:19:12.966	248
09:19:15.277	254
09:19:15.367	274
09:20:01.111	297
09:20:01.309	303
09:20:01.309	304
09:20:19.465	327
09:20:19.465	333
09:21:22.924	336
09:21:22.924	337
09:23:08.520	343
09:25:19.516	336
09:33:01.865	330
09:33:01.865	321
09:33:01.865	314
09:33:01.865	307
09:33:01.865	302
09:33:01.887	296
09:33:01.887	295
09:33:02.658	265
09:33:02.658	262
09:33:02.658	257
09:33:02.658	252
09:33:02.659	249
09:33:02.659	248
09:33:03.997	244
09:33:04.511	243
09:33:04.899	241
09:33:04.973	240
09:33:32.102	224
09:33:32.103	218
09:33:32.103	217
09:33:32.139	216
09:33:32.160	191
09:33:52.200	190
09:34:07.517	189
09:34:07.517	185
09:34:07.517	184
09:34:07.517	179
09:34:07.517	174
09:34:07.517	172
09:34:07.517	169
09:34:07.517	166
09:34:07.517	165
09:34:07.543	140
09:34:16.373	130
09:34:16.373	129
09:34:16.373	123
09:34:16.374	122
09:34:16.374	121
09:34:25.109	120
09:34:30.299	95
09:35:10.653	93
09:35:10.661	92
09:35:10.689	91
09:35:10.705	86
09:35:10.734	84
09:35:10.734	78
09:35:10.759	75
09:35:10.763	74
09:35:10.868	69
09:35:11.814	67
09:35:11.818	66
09:35:11.825	65
09:35:11.825	64
09:35:11.825	63
09:35:11.825	62
09:35:11.935	51
09:35:11.935	50
09:35:14.107	33
09:35:21.708	8
09:35:22.073	6
09:35:25.630	0
09:35:25.630	-1
09:35:49.377	-15
09:35:50.638	-31
09:35:52.455	-47
09:35:55.164	-63
09:35:55.878	-79
09:35:57.939	-95
09:36:05.438	-111
09:36:07.231	-121
09:36:10.906	-124
09:36:15.119	-134
09:36:22.521	-140
09:36:37.526	-148
09:36:44.273	-149
09:36:45.085	-174
09:37:04.031	-183
09:37:04.077	-208
09:37:05.050	-233
09:37:31.894	-234
