Time_Position	Position
09:00:00.553	-100
09:00:07.376	0
09:00:16.957	-100
09:00:19.871	0
09:00:21.943	-100
09:01:04.219	-69
09:01:04.219	0
09:01:16.673	-100
09:01:16.738	-200
09:01:16.922	-300
09:01:28.054	-400
09:01:35.759	-300
09:02:00.461	-200
09:02:00.461	-100
09:02:01.780	-200
09:02:01.873	-300
09:02:07.013	-200
09:02:07.013	-300
09:02:07.144	-200
09:02:33.765	-100
09:02:34.080	-27
09:02:34.260	73
09:02:58.047	173
09:03:54.101	273
09:03:54.101	373
09:04:03.330	473
09:04:08.505	373
09:04:18.356	473
09:04:27.499	573
09:04:27.499	623
09:04:27.499	573
09:04:27.499	623
09:04:27.499	573
09:04:50.492	673
09:05:03.446	773
09:05:19.625	673
09:05:19.625	773
09:05:19.646	673
09:05:21.676	773
09:05:22.413	873
09:05:25.612	973
09:05:26.589	1073
09:05:29.702	973
09:05:29.702	1073
09:06:52.260	1173
09:07:39.805	1273
09:08:08.525	1173
09:08:08.525	1273
09:09:30.091	1373
09:09:30.091	1473
09:09:30.091	1573
09:09:30.146	1673
09:09:30.146	1573
09:09:32.961	1673
09:09:32.961	1773
09:09:32.961	1873
09:09:36.498	1973
09:09:50.735	1873
09:10:13.560	1973
09:10:13.560	2073
09:10:26.586	2173
09:11:21.221	2195
09:11:21.221	2295
09:11:21.235	2395
09:11:21.235	2495
09:11:21.236	2395
09:11:21.243	2495
09:12:32.417	2395
09:13:01.064	2482
09:13:01.064	2495
09:14:27.192	2595
09:15:15.767	2695
09:15:34.006	2795
09:15:34.011	2695
09:15:39.983	2740
09:15:49.431	2640
09:15:49.431	2740
09:15:49.431	2640
09:15:49.431	2540
09:15:49.431	2640
09:15:50.515	2540
09:15:51.698	2640
09:15:51.735	2740
09:16:14.363	2840
09:16:15.473	2940
09:16:15.473	3040
09:17:33.617	3140
09:17:33.638	3040
09:18:06.035	3090
09:18:06.035	3140
09:18:06.221	3240
09:18:47.332	3140
09:21:15.651	3040
09:21:54.315	2940
09:21:54.337	3040
09:21:54.359	2940
09:22:49.982	3040
09:23:15.490	3140
09:23:28.163	3040
09:24:56.368	2940
09:27:45.743	2992
09:27:45.743	3040
09:29:11.654	2940
09:29:11.679	3040
09:29:51.748	3140
09:30:07.025	3040
09:30:07.046	2940
09:30:07.046	3040
09:30:17.507	2940
09:31:22.401	3040
09:32:17.219	2940
09:37:58.061	2978
09:37:58.061	3040
09:38:01.063	2940
09:38:24.580	2840
09:38:48.078	2940
09:38:48.078	3040
09:40:50.284	2940
09:40:53.561	2840
09:41:11.476	2940
09:43:10.524	2840
09:43:10.524	2940
09:43:10.545	2840
09:43:11.067	2740
09:43:11.067	2840
09:43:11.842	2940
09:43:30.267	2840
09:43:30.267	2940
09:43:30.267	2840
09:45:20.844	2858
09:45:20.844	2940
09:45:35.471	3040
09:45:35.471	2940
09:46:08.143	2840
09:46:16.535	2940
09:46:16.535	3040
09:48:37.141	2940
09:48:37.162	3040
09:48:47.842	2940
09:48:47.842	3040
09:49:22.962	2940
09:49:22.962	3040
09:49:52.348	2940
09:52:06.704	3040
09:55:54.059	2940
09:55:55.315	3040
09:56:00.039	3140
09:56:26.188	3040
09:56:26.230	3140
09:56:26.353	3040
09:56:27.059	3140
09:56:36.706	3040
09:56:53.787	2940
09:58:23.949	3040
09:58:23.971	2940
09:58:24.008	3040
09:58:24.008	2940
09:59:30.653	3040
09:59:30.653	3140
10:00:35.567	3240
10:04:48.635	3140
10:04:48.635	3040
10:04:48.782	3140
10:04:48.782	3040
10:04:49.269	3140
10:05:00.166	3040
10:06:47.391	2940
10:06:50.513	2840
10:06:55.305	2740
