Time_PnL	PnL
09:00:00.534	0.0
09:02:28.234	-40.0
09:02:31.229	-36.47
09:02:31.229	-35.0
09:03:08.494	-85.0
09:03:33.233	-80.0
09:03:33.272	-47.5
09:04:34.663	-42.5
09:04:34.663	-41.38
09:04:34.663	-37.5
09:06:01.468	-32.5
09:06:16.449	-29.89
09:06:16.449	-27.5
09:06:55.185	-22.5
09:07:53.392	-50.0
09:08:04.738	-48.75
09:08:35.482	-90.0
09:08:35.526	-136.25
09:08:38.933	-135.96
09:08:38.933	-131.25
09:10:17.648	-131.745
09:10:17.648	-133.75
09:10:17.648	-172.5
09:10:52.166	-133.75
09:10:52.166	-172.5
09:10:52.166	-133.75
09:11:00.016	-172.5
09:11:22.069	-133.75
09:11:22.081	-172.5
09:11:22.081	-133.75
09:11:22.082	-172.5
09:11:22.082	-133.75
09:11:22.082	-172.5
09:11:22.104	-133.75
09:11:23.988	-129.04
09:11:55.417	-163.08
09:11:55.417	-129.04
09:11:55.417	-163.08
09:11:55.917	-202.12
09:11:55.919	-201.535
09:11:55.919	-197.12
09:11:55.919	-163.08
09:11:55.923	-202.12
09:11:55.923	-163.08
09:11:55.927	-207.12
09:12:00.394	-205.12
09:12:00.395	-204.12
09:12:00.395	-202.12
09:13:22.682	-197.37
09:13:22.682	-197.12
09:13:40.209	-192.12
09:14:19.147	-188.1
09:14:19.147	-187.655
09:14:19.147	-187.12
09:14:19.147	-163.08
09:14:19.149	-192.12
09:14:19.149	-163.08
09:14:20.455	-202.12
09:15:29.305	-163.08
09:15:29.308	-202.12
09:15:29.330	-163.08
09:16:18.151	-158.425
09:16:29.284	-158.08
09:16:29.284	-153.08
09:16:29.284	-148.08
09:16:29.284	-146.465
09:16:29.284	-143.08
09:16:29.284	-138.08
09:16:29.284	-137.57
09:16:29.284	-133.08
09:16:29.284	-124.04
09:16:29.285	-138.08
09:16:29.305	-124.04
09:16:59.160	-123.75
09:16:59.160	-119.04
09:17:02.301	-118.75
09:17:02.305	-113.75
09:17:02.305	-112.645
09:17:02.305	-110.0
09:17:02.305	-111.25
09:17:26.745	-110.0
09:17:35.754	-118.75
09:18:12.062	-113.75
09:18:12.062	-110.0
09:18:43.690	-118.75
09:18:43.729	-117.755
09:19:28.135	-113.75
09:19:28.135	-110.0
09:19:35.015	-118.75
09:19:38.826	-110.0
09:21:11.705	-109.91
09:21:29.170	-105.0
09:21:29.170	-103.06
09:21:29.170	-101.25
09:21:29.192	-127.5
09:21:36.154	-122.5
09:21:36.154	-101.25
09:23:41.813	-98.5
09:23:41.813	-96.25
09:23:41.813	-93.93
09:23:41.834	-91.25
09:23:41.834	-86.25
09:23:41.834	-71.74
09:23:41.834	-86.25
09:23:41.835	-71.74
09:23:41.838	-86.25
09:23:41.867	-71.74
09:23:42.931	-71.56
09:23:42.931	-66.74
09:23:42.931	-61.74
09:23:42.931	-57.23
09:23:42.932	-67.72
09:23:42.980	-62.72
09:23:42.980	-57.23
09:24:49.138	-72.72
09:24:54.805	-57.23
09:25:47.917	-57.17
09:25:47.917	-56.89
09:27:26.121	-52.23
09:27:26.121	-47.23
09:27:26.121	-42.23
09:27:26.121	-41.74
09:27:26.121	-46.25
09:27:29.447	-41.74
09:27:29.447	-42.23
09:27:38.002	-41.74
09:27:47.015	-42.23
09:27:47.016	-41.74
09:27:47.018	-42.23
09:28:40.255	-41.74
09:28:40.302	-42.23
09:28:42.901	-41.74
09:28:42.940	-41.25
09:32:00.607	-62.5
09:32:00.630	-41.25
09:32:00.651	-62.5
09:32:00.652	-41.25
09:32:00.673	-62.5
09:32:00.748	-41.25
09:32:53.850	-36.25
09:32:53.850	-31.25
09:32:53.851	-26.25
09:32:53.851	-20.0
09:32:53.969	-15.0
09:32:55.244	-13.75
09:32:55.244	-17.5
09:32:55.376	-13.75
09:32:55.376	-15.0
09:32:56.273	-13.75
09:32:56.273	-17.5
09:33:19.436	-13.75
09:33:22.197	-17.5
09:33:23.945	-13.75
09:33:36.539	-17.5
09:33:36.540	-13.75
09:33:58.627	-17.5
09:34:35.865	-13.75
09:34:35.918	-17.5
09:40:17.477	-17.0
09:40:17.477	-12.5
09:40:17.477	-7.5
09:40:17.477	-2.5
09:40:43.307	0.5
09:40:43.308	2.5
